,p1,p2,p3,ll
800,0.08,0.2800000000000001,0.6399999999999999,-683.9124944735905
801,0.08,0.2900000000000001,0.6299999999999999,-681.8410036741969
802,0.08,0.3000000000000001,0.6199999999999999,-680.2192179996252
803,0.08,0.3100000000000001,0.6099999999999999,-679.0362678668137
804,0.08,0.3200000000000001,0.5999999999999999,-678.2827134146626
805,0.08,0.3300000000000001,0.5899999999999999,-677.950442866555
806,0.08,0.34000000000000014,0.5799999999999998,-678.0325864463122
807,0.08,0.35000000000000014,0.5699999999999998,-678.5234439877693
808,0.08,0.36000000000000015,0.5599999999999998,-679.4184247183168
809,0.08,0.37000000000000016,0.5499999999999998,-680.7139979814889
810,0.08,0.38000000000000017,0.5399999999999998,-682.407653904866
811,0.08,0.3900000000000002,0.5299999999999998,-684.4978732267416
812,0.08,0.4000000000000002,0.5199999999999998,-686.9841056758346
813,0.08,0.4100000000000002,0.5099999999999998,-689.8667564592233
814,0.08,0.4200000000000002,0.4999999999999998,-693.1471805599454
815,0.08,0.4300000000000002,0.48999999999999977,-696.827684682007
816,0.08,0.4400000000000002,0.47999999999999976,-700.9115368110299
817,0.08,0.45000000000000023,0.46999999999999975,-705.4029834872606
818,0.08,0.46000000000000024,0.45999999999999974,-710.3072750179472
819,0.08,0.47000000000000025,0.44999999999999973,-715.6306989919032
820,0.08,0.48000000000000026,0.4399999999999997,-721.3806226044554
821,0.08,0.49000000000000027,0.4299999999999997,-727.565544460301
822,0.08,0.5000000000000002,0.4199999999999998,-734.1951567000831
823,0.08,0.5100000000000002,0.4099999999999998,-741.2804184996006
824,0.08,0.5200000000000002,0.3999999999999998,-748.8336422254831
825,0.08,0.5300000000000002,0.3899999999999998,-756.8685938064114
826,0.08,0.5400000000000003,0.3799999999999998,-765.4006092050802
827,0.08,0.5500000000000003,0.3699999999999998,-774.4467292662287
828,0.08,0.5600000000000003,0.35999999999999976,-784.0258556868104
829,0.08,0.5700000000000003,0.34999999999999976,-794.1589314269075
830,0.08,0.5800000000000003,0.33999999999999975,-804.8691495814908
831,0.08,0.5900000000000003,0.32999999999999974,-816.1821955987984
832,0.08,0.6000000000000003,0.31999999999999973,-828.1265288069197
833,0.08,0.6100000000000003,0.3099999999999997,-840.7337105566423
834,0.08,0.6200000000000003,0.2999999999999997,-854.0387879860209
835,0.08,0.6300000000000003,0.2899999999999997,-868.0807445679679
836,0.08,0.6400000000000003,0.2799999999999997,-882.9030313616157
837,0.08,0.6500000000000004,0.2699999999999997,-898.5541964492646
838,0.08,0.6600000000000004,0.2599999999999997,-915.0886346761592
839,0.08,0.6700000000000004,0.24999999999999967,-932.5674858999613
840,0.08,0.6800000000000004,0.23999999999999966,-951.0597180355926
841,0.08,0.6900000000000004,0.22999999999999965,-970.6434420121091
842,0.08,0.7000000000000004,0.21999999999999964,-991.4075204439586
843,0.08,0.7100000000000004,0.20999999999999963,-1013.4535519755622
844,0.08,0.7200000000000004,0.19999999999999962,-1036.8983412915854
845,0.08,0.7300000000000004,0.1899999999999996,-1061.8770043376735
846,0.08,0.7400000000000004,0.1799999999999996,-1088.5469149829062
847,0.08,0.7500000000000004,0.1699999999999996,-1117.0927820070976
848,0.08,0.7600000000000005,0.1599999999999996,-1147.7332681110513
849,0.08,0.7700000000000005,0.14999999999999958,-1180.7297490105934
850,0.08,0.7800000000000005,0.13999999999999957,-1216.398100151236
851,0.08,0.7900000000000005,0.12999999999999956,-1255.1248601538261
852,0.08,0.8000000000000005,0.11999999999999955,-1297.389878183036
853,0.08,0.8100000000000005,0.10999999999999954,-1343.798840156074
854,0.08,0.8200000000000005,0.09999999999999953,-1395.131342554187
855,0.08,0.8300000000000005,0.08999999999999952,-1452.4143829002717
856,0.08,0.8400000000000005,0.07999999999999952,-1517.0393187007742
857,0.08,0.8500000000000005,0.06999999999999951,-1590.9573378203277
858,0.08,0.8600000000000005,0.0599999999999995,-1677.0266324737115
859,0.08,0.8700000000000006,0.04999999999999949,-1779.678975158251
860,0.08,0.8800000000000006,0.03999999999999948,-1906.339592934499
861,0.08,0.8900000000000006,0.02999999999999947,-2070.9291384180137
862,0.08,0.9000000000000006,0.019999999999999463,-2304.7012223084575
863,0.08,0.9100000000000006,0.009999999999999454,-2707.385687882506
864,0.09,0,0.91,-1049.841905222842
865,0.09,0.01,0.9,-1012.8142660976848
866,0.09,0.02,0.89,-980.0098892895982
867,0.09,0.03,0.88,-950.70702952694
868,0.09,0.04,0.87,-924.358035706236
869,0.09,0.05,0.86,-900.5376459561805
870,0.09,0.060000000000000005,0.85,-878.9091653730628
871,0.09,0.07,0.84,-859.2015827820367
872,0.09,0.08,0.8300000000000001,-841.1936381162711
873,0.09,0.09,0.8200000000000001,-824.7024518328587
874,0.09,0.09999999999999999,0.81,-809.5752337996299
875,0.09,0.10999999999999999,0.8,-795.6831224567245
876,0.09,0.11999999999999998,0.79,-782.916529810176
877,0.09,0.12999999999999998,0.78,-771.1815714843166
878,0.09,0.13999999999999999,0.77,-760.3972921812401
879,0.09,0.15,0.76,-750.4934833063135
880,0.09,0.16,0.75,-741.4089476717102
881,0.09,0.17,0.74,-733.0901060743716
882,0.09,0.18000000000000002,0.73,-725.4898683741978
883,0.09,0.19000000000000003,0.72,-718.5667114233077
884,0.09,0.20000000000000004,0.71,-712.2839203804256
885,0.09,0.21000000000000005,0.7,-706.6089602786476
886,0.09,0.22000000000000006,0.69,-701.5129523371347
887,0.09,0.23000000000000007,0.6799999999999999,-696.9702351934296
888,0.09,0.24000000000000007,0.6699999999999999,-692.9579955199379
889,0.09,0.25000000000000006,0.6599999999999999,-689.4559557521048
890,0.09,0.26000000000000006,0.6499999999999999,-686.4461091642246
891,0.09,0.2700000000000001,0.6399999999999999,-683.9124944735905
892,0.09,0.2800000000000001,0.6299999999999999,-681.8410036741969
893,0.09,0.2900000000000001,0.6199999999999999,-680.2192179996252
894,0.09,0.3000000000000001,0.6099999999999999,-679.0362678668137
895,0.09,0.3100000000000001,0.5999999999999999,-678.2827134146626
896,0.09,0.3200000000000001,0.5899999999999999,-677.950442866555
897,0.09,0.3300000000000001,0.5799999999999998,-678.0325864463122
898,0.09,0.34000000000000014,0.5699999999999998,-678.5234439877693
899,0.09,0.35000000000000014,0.5599999999999998,-679.4184247183168
900,0.09,0.36000000000000015,0.5499999999999998,-680.7139979814889
901,0.09,0.37000000000000016,0.5399999999999998,-682.407653904866
902,0.09,0.38000000000000017,0.5299999999999998,-684.4978732267416
903,0.09,0.3900000000000002,0.5199999999999998,-686.9841056758346
904,0.09,0.4000000000000002,0.5099999999999998,-689.8667564592233
905,0.09,0.4100000000000002,0.4999999999999998,-693.1471805599454
906,0.09,0.4200000000000002,0.48999999999999977,-696.827684682007
907,0.09,0.4300000000000002,0.47999999999999976,-700.9115368110299
908,0.09,0.4400000000000002,0.46999999999999975,-705.4029834872606
909,0.09,0.45000000000000023,0.45999999999999974,-710.3072750179472
910,0.09,0.46000000000000024,0.44999999999999973,-715.6306989919032
911,0.09,0.47000000000000025,0.4399999999999997,-721.3806226044554
912,0.09,0.48000000000000026,0.4299999999999997,-727.565544460301
913,0.09,0.49000000000000027,0.4199999999999997,-734.1951567000831
914,0.09,0.5000000000000002,0.4099999999999998,-741.2804184996006
915,0.09,0.5100000000000002,0.3999999999999998,-748.8336422254831
916,0.09,0.5200000000000002,0.3899999999999998,-756.8685938064114
917,0.09,0.5300000000000002,0.3799999999999998,-765.4006092050802
918,0.09,0.5400000000000003,0.3699999999999998,-774.4467292662287
919,0.09,0.5500000000000003,0.35999999999999976,-784.0258556868104
920,0.09,0.5600000000000003,0.34999999999999976,-794.1589314269075
921,0.09,0.5700000000000003,0.33999999999999975,-804.8691495814908
922,0.09,0.5800000000000003,0.32999999999999974,-816.1821955987984
923,0.09,0.5900000000000003,0.31999999999999973,-828.1265288069197
924,0.09,0.6000000000000003,0.3099999999999997,-840.7337105566423
925,0.09,0.6100000000000003,0.2999999999999997,-854.0387879860209
926,0.09,0.6200000000000003,0.2899999999999997,-868.0807445679679
927,0.09,0.6300000000000003,0.2799999999999997,-882.9030313616157
928,0.09,0.6400000000000003,0.2699999999999997,-898.5541964492646
929,0.09,0.6500000000000004,0.2599999999999997,-915.0886346761592
930,0.09,0.6600000000000004,0.24999999999999967,-932.5674858999613
931,0.09,0.6700000000000004,0.23999999999999966,-951.0597180355926
932,0.09,0.6800000000000004,0.22999999999999965,-970.6434420121091
933,0.09,0.6900000000000004,0.21999999999999964,-991.4075204439586
934,0.09,0.7000000000000004,0.20999999999999963,-1013.4535519755622
935,0.09,0.7100000000000004,0.19999999999999962,-1036.8983412915854
936,0.09,0.7200000000000004,0.1899999999999996,-1061.8770043376735
937,0.09,0.7300000000000004,0.1799999999999996,-1088.5469149829062
938,0.09,0.7400000000000004,0.1699999999999996,-1117.0927820070976
939,0.09,0.7500000000000004,0.1599999999999996,-1147.7332681110513
940,0.09,0.7600000000000005,0.14999999999999958,-1180.7297490105934
941,0.09,0.7700000000000005,0.13999999999999957,-1216.398100151236
942,0.09,0.7800000000000005,0.12999999999999956,-1255.1248601538261
943,0.09,0.7900000000000005,0.11999999999999955,-1297.389878183036
944,0.09,0.8000000000000005,0.10999999999999954,-1343.798840156074
945,0.09,0.8100000000000005,0.09999999999999953,-1395.131342554187
946,0.09,0.8200000000000005,0.08999999999999952,-1452.4143829002717
947,0.09,0.8300000000000005,0.07999999999999952,-1517.0393187007742
948,0.09,0.8400000000000005,0.06999999999999951,-1590.9573378203277
949,0.09,0.8500000000000005,0.0599999999999995,-1677.0266324737115
950,0.09,0.8600000000000005,0.04999999999999949,-1779.678975158251
951,0.09,0.8700000000000006,0.03999999999999948,-1906.339592934499
952,0.09,0.8800000000000006,0.02999999999999947,-2070.9291384180137
953,0.09,0.8900000000000006,0.019999999999999463,-2304.7012223084575
954,0.09,0.9000000000000006,0.009999999999999454,-2707.385687882506
955,0.09999999999999999,0,0.9,-1012.8142660976848
956,0.09999999999999999,0.01,0.89,-980.0098892895982
957,0.09999999999999999,0.02,0.88,-950.70702952694
958,0.09999999999999999,0.03,0.87,-924.358035706236
959,0.09999999999999999,0.04,0.86,-900.5376459561805
960,0.09999999999999999,0.05,0.85,-878.9091653730628
961,0.09999999999999999,0.060000000000000005,0.84,-859.2015827820367
962,0.09999999999999999,0.07,0.8300000000000001,-841.1936381162711
963,0.09999999999999999,0.08,0.8200000000000001,-824.7024518328587
964,0.09999999999999999,0.09,0.81,-809.5752337996299
965,0.09999999999999999,0.09999999999999999,0.8,-795.6831224567245
966,0.09999999999999999,0.10999999999999999,0.79,-782.916529810176
967,0.09999999999999999,0.11999999999999998,0.78,-771.1815714843166
968,0.09999999999999999,0.12999999999999998,0.77,-760.3972921812401
969,0.09999999999999999,0.13999999999999999,0.76,-750.4934833063135
970,0.09999999999999999,0.15,0.75,-741.4089476717102
971,0.09999999999999999,0.16,0.74,-733.0901060743716
972,0.09999999999999999,0.17,0.73,-725.4898683741978
973,0.09999999999999999,0.18000000000000002,0.72,-718.5667114233077
974,0.09999999999999999,0.19000000000000003,0.71,-712.2839203804256
975,0.09999999999999999,0.20000000000000004,0.7,-706.6089602786476
976,0.09999999999999999,0.21000000000000005,0.69,-701.5129523371347
977,0.09999999999999999,0.22000000000000006,0.6799999999999999,-696.9702351934296
978,0.09999999999999999,0.23000000000000007,0.6699999999999999,-692.9579955199379
979,0.09999999999999999,0.24000000000000007,0.6599999999999999,-689.4559557521048
980,0.09999999999999999,0.25000000000000006,0.6499999999999999,-686.4461091642246
981,0.09999999999999999,0.26000000000000006,0.6399999999999999,-683.9124944735905
982,0.09999999999999999,0.2700000000000001,0.6299999999999999,-681.8410036741969
983,0.09999999999999999,0.2800000000000001,0.6199999999999999,-680.2192179996252
984,0.09999999999999999,0.2900000000000001,0.6099999999999999,-679.0362678668137
985,0.09999999999999999,0.3000000000000001,0.5999999999999999,-678.2827134146626
986,0.09999999999999999,0.3100000000000001,0.5899999999999999,-677.950442866555
987,0.09999999999999999,0.3200000000000001,0.5799999999999998,-678.0325864463122
988,0.09999999999999999,0.3300000000000001,0.5699999999999998,-678.5234439877693
989,0.09999999999999999,0.34000000000000014,0.5599999999999998,-679.4184247183168
990,0.09999999999999999,0.35000000000000014,0.5499999999999998,-680.7139979814889
991,0.09999999999999999,0.36000000000000015,0.5399999999999998,-682.407653904866
992,0.09999999999999999,0.37000000000000016,0.5299999999999998,-684.4978732267416
993,0.09999999999999999,0.38000000000000017,0.5199999999999998,-686.9841056758346
994,0.09999999999999999,0.3900000000000002,0.5099999999999998,-689.8667564592233
995,0.09999999999999999,0.4000000000000002,0.4999999999999998,-693.1471805599454
996,0.09999999999999999,0.4100000000000002,0.48999999999999977,-696.827684682007
997,0.09999999999999999,0.4200000000000002,0.47999999999999976,-700.9115368110299
998,0.09999999999999999,0.4300000000000002,0.46999999999999975,-705.4029834872606
999,0.09999999999999999,0.4400000000000002,0.45999999999999974,-710.3072750179472
1000,0.09999999999999999,0.45000000000000023,0.44999999999999973,-715.6306989919032
1001,0.09999999999999999,0.46000000000000024,0.4399999999999997,-721.3806226044554
1002,0.09999999999999999,0.47000000000000025,0.4299999999999997,-727.565544460301
1003,0.09999999999999999,0.48000000000000026,0.4199999999999997,-734.1951567000831
1004,0.09999999999999999,0.49000000000000027,0.4099999999999997,-741.2804184996006
1005,0.09999999999999999,0.5000000000000002,0.3999999999999998,-748.8336422254831
1006,0.09999999999999999,0.5100000000000002,0.3899999999999998,-756.8685938064114
1007,0.09999999999999999,0.5200000000000002,0.3799999999999998,-765.4006092050802
1008,0.09999999999999999,0.5300000000000002,0.3699999999999998,-774.4467292662287
1009,0.09999999999999999,0.5400000000000003,0.35999999999999976,-784.0258556868104
1010,0.09999999999999999,0.5500000000000003,0.34999999999999976,-794.1589314269075
1011,0.09999999999999999,0.5600000000000003,0.33999999999999975,-804.8691495814908
1012,0.09999999999999999,0.5700000000000003,0.32999999999999974,-816.1821955987984
1013,0.09999999999999999,0.5800000000000003,0.31999999999999973,-828.1265288069197
1014,0.09999999999999999,0.5900000000000003,0.3099999999999997,-840.7337105566423
1015,0.09999999999999999,0.6000000000000003,0.2999999999999997,-854.0387879860209
1016,0.09999999999999999,0.6100000000000003,0.2899999999999997,-868.0807445679679
1017,0.09999999999999999,0.6200000000000003,0.2799999999999997,-882.9030313616157
1018,0.09999999999999999,0.6300000000000003,0.2699999999999997,-898.5541964492646
1019,0.09999999999999999,0.6400000000000003,0.2599999999999997,-915.0886346761592
1020,0.09999999999999999,0.6500000000000004,0.24999999999999967,-932.5674858999613
1021,0.09999999999999999,0.6600000000000004,0.23999999999999966,-951.0597180355926
1022,0.09999999999999999,0.6700000000000004,0.22999999999999965,-970.6434420121091
1023,0.09999999999999999,0.6800000000000004,0.21999999999999964,-991.4075204439586
1024,0.09999999999999999,0.6900000000000004,0.20999999999999963,-1013.4535519755622
1025,0.09999999999999999,0.7000000000000004,0.19999999999999962,-1036.8983412915854
1026,0.09999999999999999,0.7100000000000004,0.1899999999999996,-1061.8770043376735
1027,0.09999999999999999,0.7200000000000004,0.1799999999999996,-1088.5469149829062
1028,0.09999999999999999,0.7300000000000004,0.1699999999999996,-1117.0927820070976
1029,0.09999999999999999,0.7400000000000004,0.1599999999999996,-1147.7332681110513
1030,0.09999999999999999,0.7500000000000004,0.14999999999999958,-1180.7297490105934
1031,0.09999999999999999,0.7600000000000005,0.13999999999999957,-1216.398100151236
1032,0.09999999999999999,0.7700000000000005,0.12999999999999956,-1255.1248601538261
1033,0.09999999999999999,0.7800000000000005,0.11999999999999955,-1297.389878183036
1034,0.09999999999999999,0.7900000000000005,0.10999999999999954,-1343.798840156074
1035,0.09999999999999999,0.8000000000000005,0.09999999999999953,-1395.131342554187
1036,0.09999999999999999,0.8100000000000005,0.08999999999999952,-1452.4143829002717
1037,0.09999999999999999,0.8200000000000005,0.07999999999999952,-1517.0393187007742
1038,0.09999999999999999,0.8300000000000005,0.06999999999999951,-1590.9573378203277
1039,0.09999999999999999,0.8400000000000005,0.0599999999999995,-1677.0266324737115
1040,0.09999999999999999,0.8500000000000005,0.04999999999999949,-1779.678975158251
1041,0.09999999999999999,0.8600000000000005,0.03999999999999948,-1906.339592934499
1042,0.09999999999999999,0.8700000000000006,0.02999999999999947,-2070.9291384180137
1043,0.09999999999999999,0.8800000000000006,0.019999999999999463,-2304.7012223084575
1044,0.09999999999999999,0.8900000000000006,0.009999999999999454,-2707.385687882506
1045,0.10999999999999999,0,0.89,-980.0098892895982
1046,0.10999999999999999,0.01,0.88,-950.70702952694
1047,0.10999999999999999,0.02,0.87,-924.358035706236
1048,0.10999999999999999,0.03,0.86,-900.5376459561805
1049,0.10999999999999999,0.04,0.85,-878.9091653730628
1050,0.10999999999999999,0.05,0.8400000000000001,-859.2015827820367
1051,0.10999999999999999,0.060000000000000005,0.8300000000000001,-841.1936381162711
1052,0.10999999999999999,0.07,0.8200000000000001,-824.7024518328587
1053,0.10999999999999999,0.08,0.81,-809.5752337996299
1054,0.10999999999999999,0.09,0.8,-795.6831224567245
1055,0.10999999999999999,0.09999999999999999,0.79,-782.916529810176
1056,0.10999999999999999,0.10999999999999999,0.78,-771.1815714843166
1057,0.10999999999999999,0.11999999999999998,0.77,-760.3972921812401
1058,0.10999999999999999,0.12999999999999998,0.76,-750.4934833063135
1059,0.10999999999999999,0.13999999999999999,0.75,-741.4089476717102
1060,0.10999999999999999,0.15,0.74,-733.0901060743716
1061,0.10999999999999999,0.16,0.73,-725.4898683741978
1062,0.10999999999999999,0.17,0.72,-718.5667114233077
1063,0.10999999999999999,0.18000000000000002,0.71,-712.2839203804256
1064,0.10999999999999999,0.19000000000000003,0.7,-706.6089602786476
1065,0.10999999999999999,0.20000000000000004,0.69,-701.5129523371347
1066,0.10999999999999999,0.21000000000000005,0.6799999999999999,-696.9702351934296
1067,0.10999999999999999,0.22000000000000006,0.6699999999999999,-692.9579955199379
1068,0.10999999999999999,0.23000000000000007,0.6599999999999999,-689.4559557521048
1069,0.10999999999999999,0.24000000000000007,0.6499999999999999,-686.4461091642246
1070,0.10999999999999999,0.25000000000000006,0.6399999999999999,-683.9124944735905
1071,0.10999999999999999,0.26000000000000006,0.6299999999999999,-681.8410036741969
1072,0.10999999999999999,0.2700000000000001,0.6199999999999999,-680.2192179996252
1073,0.10999999999999999,0.2800000000000001,0.6099999999999999,-679.0362678668137
1074,0.10999999999999999,0.2900000000000001,0.5999999999999999,-678.2827134146626
1075,0.10999999999999999,0.3000000000000001,0.5899999999999999,-677.950442866555
1076,0.10999999999999999,0.3100000000000001,0.5799999999999998,-678.0325864463122
1077,0.10999999999999999,0.3200000000000001,0.5699999999999998,-678.5234439877693
1078,0.10999999999999999,0.3300000000000001,0.5599999999999998,-679.4184247183168
1079,0.10999999999999999,0.34000000000000014,0.5499999999999998,-680.7139979814889
1080,0.10999999999999999,0.35000000000000014,0.5399999999999998,-682.407653904866
1081,0.10999999999999999,0.36000000000000015,0.5299999999999998,-684.4978732267416
1082,0.10999999999999999,0.37000000000000016,0.5199999999999998,-686.9841056758346
1083,0.10999999999999999,0.38000000000000017,0.5099999999999998,-689.8667564592233
1084,0.10999999999999999,0.3900000000000002,0.4999999999999998,-693.1471805599454
1085,0.10999999999999999,0.4000000000000002,0.48999999999999977,-696.827684682007
1086,0.10999999999999999,0.4100000000000002,0.47999999999999976,-700.9115368110299
1087,0.10999999999999999,0.4200000000000002,0.46999999999999975,-705.4029834872606
1088,0.10999999999999999,0.4300000000000002,0.45999999999999974,-710.3072750179472
1089,0.10999999999999999,0.4400000000000002,0.44999999999999973,-715.6306989919032
1090,0.10999999999999999,0.45000000000000023,0.4399999999999997,-721.3806226044554
1091,0.10999999999999999,0.46000000000000024,0.4299999999999997,-727.565544460301
1092,0.10999999999999999,0.47000000000000025,0.4199999999999997,-734.1951567000831
1093,0.10999999999999999,0.48000000000000026,0.4099999999999997,-741.2804184996006
1094,0.10999999999999999,0.49000000000000027,0.3999999999999997,-748.8336422254831
1095,0.10999999999999999,0.5000000000000002,0.3899999999999998,-756.8685938064114
1096,0.10999999999999999,0.5100000000000002,0.3799999999999998,-765.4006092050802
1097,0.10999999999999999,0.5200000000000002,0.3699999999999998,-774.4467292662287
1098,0.10999999999999999,0.5300000000000002,0.35999999999999976,-784.0258556868104
1099,0.10999999999999999,0.5400000000000003,0.34999999999999976,-794.1589314269075
1100,0.10999999999999999,0.5500000000000003,0.33999999999999975,-804.8691495814908
1101,0.10999999999999999,0.5600000000000003,0.32999999999999974,-816.1821955987984
1102,0.10999999999999999,0.5700000000000003,0.31999999999999973,-828.1265288069197
1103,0.10999999999999999,0.5800000000000003,0.3099999999999997,-840.7337105566423
1104,0.10999999999999999,0.5900000000000003,0.2999999999999997,-854.0387879860209
1105,0.10999999999999999,0.6000000000000003,0.2899999999999997,-868.0807445679679
1106,0.10999999999999999,0.6100000000000003,0.2799999999999997,-882.9030313616157
1107,0.10999999999999999,0.6200000000000003,0.2699999999999997,-898.5541964492646
1108,0.10999999999999999,0.6300000000000003,0.2599999999999997,-915.0886346761592
1109,0.10999999999999999,0.6400000000000003,0.24999999999999967,-932.5674858999613
1110,0.10999999999999999,0.6500000000000004,0.23999999999999966,-951.0597180355926
1111,0.10999999999999999,0.6600000000000004,0.22999999999999965,-970.6434420121091
1112,0.10999999999999999,0.6700000000000004,0.21999999999999964,-991.4075204439586
1113,0.10999999999999999,0.6800000000000004,0.20999999999999963,-1013.4535519755622
1114,0.10999999999999999,0.6900000000000004,0.19999999999999962,-1036.8983412915854
1115,0.10999999999999999,0.7000000000000004,0.1899999999999996,-1061.8770043376735
1116,0.10999999999999999,0.7100000000000004,0.1799999999999996,-1088.5469149829062
1117,0.10999999999999999,0.7200000000000004,0.1699999999999996,-1117.0927820070976
1118,0.10999999999999999,0.7300000000000004,0.1599999999999996,-1147.7332681110513
1119,0.10999999999999999,0.7400000000000004,0.14999999999999958,-1180.7297490105934
1120,0.10999999999999999,0.7500000000000004,0.13999999999999957,-1216.398100151236
1121,0.10999999999999999,0.7600000000000005,0.12999999999999956,-1255.1248601538261
1122,0.10999999999999999,0.7700000000000005,0.11999999999999955,-1297.389878183036
1123,0.10999999999999999,0.7800000000000005,0.10999999999999954,-1343.798840156074
1124,0.10999999999999999,0.7900000000000005,0.09999999999999953,-1395.131342554187
1125,0.10999999999999999,0.8000000000000005,0.08999999999999952,-1452.4143829002717
1126,0.10999999999999999,0.8100000000000005,0.07999999999999952,-1517.0393187007742
1127,0.10999999999999999,0.8200000000000005,0.06999999999999951,-1590.9573378203277
1128,0.10999999999999999,0.8300000000000005,0.0599999999999995,-1677.0266324737115
1129,0.10999999999999999,0.8400000000000005,0.04999999999999949,-1779.678975158251
1130,0.10999999999999999,0.8500000000000005,0.03999999999999948,-1906.339592934499
1131,0.10999999999999999,0.8600000000000005,0.02999999999999947,-2070.9291384180137
1132,0.10999999999999999,0.8700000000000006,0.019999999999999463,-2304.7012223084575
1133,0.10999999999999999,0.8800000000000006,0.009999999999999454,-2707.385687882506
1134,0.11999999999999998,0,0.88,-950.70702952694
1135,0.11999999999999998,0.01,0.87,-924.358035706236
1136,0.11999999999999998,0.02,0.86,-900.5376459561805
1137,0.11999999999999998,0.03,0.8500000000000001,-878.9091653730628
1138,0.11999999999999998,0.04,0.8400000000000001,-859.2015827820367
1139,0.11999999999999998,0.05,0.8300000000000001,-841.1936381162711
1140,0.11999999999999998,0.060000000000000005,0.8200000000000001,-824.7024518328587
1141,0.11999999999999998,0.07,0.81,-809.5752337996299
1142,0.11999999999999998,0.08,0.8,-795.6831224567245
1143,0.11999999999999998,0.09,0.79,-782.916529810176
1144,0.11999999999999998,0.09999999999999999,0.78,-771.1815714843166
1145,0.11999999999999998,0.10999999999999999,0.77,-760.3972921812401
1146,0.11999999999999998,0.11999999999999998,0.76,-750.4934833063135
1147,0.11999999999999998,0.12999999999999998,0.75,-741.4089476717102
1148,0.11999999999999998,0.13999999999999999,0.74,-733.0901060743716
1149,0.11999999999999998,0.15,0.73,-725.4898683741978
1150,0.11999999999999998,0.16,0.72,-718.5667114233077
1151,0.11999999999999998,0.17,0.71,-712.2839203804256
1152,0.11999999999999998,0.18000000000000002,0.7,-706.6089602786476
1153,0.11999999999999998,0.19000000000000003,0.69,-701.5129523371347
1154,0.11999999999999998,0.20000000000000004,0.6799999999999999,-696.9702351934296
1155,0.11999999999999998,0.21000000000000005,0.6699999999999999,-692.9579955199379
1156,0.11999999999999998,0.22000000000000006,0.6599999999999999,-689.4559557521048
1157,0.11999999999999998,0.23000000000000007,0.6499999999999999,-686.4461091642246
1158,0.11999999999999998,0.24000000000000007,0.6399999999999999,-683.9124944735905
1159,0.11999999999999998,0.25000000000000006,0.6299999999999999,-681.8410036741969
1160,0.11999999999999998,0.26000000000000006,0.6199999999999999,-680.2192179996252
1161,0.11999999999999998,0.2700000000000001,0.6099999999999999,-679.0362678668137
1162,0.11999999999999998,0.2800000000000001,0.5999999999999999,-678.2827134146626
1163,0.11999999999999998,0.2900000000000001,0.5899999999999999,-677.950442866555
1164,0.11999999999999998,0.3000000000000001,0.5799999999999998,-678.0325864463122
1165,0.11999999999999998,0.3100000000000001,0.5699999999999998,-678.5234439877693
1166,0.11999999999999998,0.3200000000000001,0.5599999999999998,-679.4184247183168
1167,0.11999999999999998,0.3300000000000001,0.5499999999999998,-680.7139979814889
1168,0.11999999999999998,0.34000000000000014,0.5399999999999998,-682.407653904866
1169,0.11999999999999998,0.35000000000000014,0.5299999999999998,-684.4978732267416
1170,0.11999999999999998,0.36000000000000015,0.5199999999999998,-686.9841056758346
1171,0.11999999999999998,0.37000000000000016,0.5099999999999998,-689.8667564592233
1172,0.11999999999999998,0.38000000000000017,0.4999999999999999,-693.1471805599454
1173,0.11999999999999998,0.3900000000000002,0.4899999999999999,-696.827684682007
1174,0.11999999999999998,0.4000000000000002,0.47999999999999987,-700.9115368110299
1175,0.11999999999999998,0.4100000000000002,0.46999999999999986,-705.4029834872606
1176,0.11999999999999998,0.4200000000000002,0.45999999999999985,-710.3072750179472
1177,0.11999999999999998,0.4300000000000002,0.44999999999999984,-715.6306989919032
1178,0.11999999999999998,0.4400000000000002,0.43999999999999984,-721.3806226044554
1179,0.11999999999999998,0.45000000000000023,0.4299999999999998,-727.565544460301
1180,0.11999999999999998,0.46000000000000024,0.4199999999999998,-734.1951567000831
1181,0.11999999999999998,0.47000000000000025,0.4099999999999998,-741.2804184996006
1182,0.11999999999999998,0.48000000000000026,0.3999999999999998,-748.8336422254831
1183,0.11999999999999998,0.49000000000000027,0.3899999999999998,-756.8685938064114
1184,0.11999999999999998,0.5000000000000002,0.3799999999999998,-765.4006092050802
1185,0.11999999999999998,0.5100000000000002,0.3699999999999998,-774.4467292662287
1186,0.11999999999999998,0.5200000000000002,0.35999999999999976,-784.0258556868104
1187,0.11999999999999998,0.5300000000000002,0.34999999999999976,-794.1589314269075
1188,0.11999999999999998,0.5400000000000003,0.33999999999999975,-804.8691495814908
1189,0.11999999999999998,0.5500000000000003,0.32999999999999974,-816.1821955987984
1190,0.11999999999999998,0.5600000000000003,0.31999999999999973,-828.1265288069197
1191,0.11999999999999998,0.5700000000000003,0.3099999999999997,-840.7337105566423
1192,0.11999999999999998,0.5800000000000003,0.2999999999999997,-854.0387879860209
1193,0.11999999999999998,0.5900000000000003,0.2899999999999997,-868.0807445679679
1194,0.11999999999999998,0.6000000000000003,0.2799999999999997,-882.9030313616157
1195,0.11999999999999998,0.6100000000000003,0.2699999999999997,-898.5541964492646
1196,0.11999999999999998,0.6200000000000003,0.2599999999999997,-915.0886346761592
1197,0.11999999999999998,0.6300000000000003,0.24999999999999967,-932.5674858999613
