,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,em_iter,inside,num_points,precise0,precise1
55,tree6_62231.uai,20,0.4216326413072054,0.4617555657160835,0.5382444342839166,0.5783673586927947,0.421835,0.464108,0.535892,0.578165,0.42443680149414664,0.45761161064691097,0.5423883893530891,0.575563198505853,25.0,1.0,16.0,0.4250941558617553,0.5749058441382447
56,tree6_62231.uai,20,0.42162920667980497,0.4618000579583859,0.5381999420416141,0.578370793320195,0.421835,0.464108,0.535892,0.578165,0.42443680149414664,0.45769116617055605,0.5423088338294438,0.575563198505853,23.0,1.0,17.0,0.45769116617055605,0.5423088338294438
57,tree6_62231.uai,20,0.42162920667980497,0.4618000579583859,0.5381999420416141,0.578370793320195,0.421835,0.464108,0.535892,0.578165,0.42443680149414664,0.45769116617055605,0.5423088338294438,0.575563198505853,40.0,1.0,18.0,0.4442923624241285,0.5557076375758713
58,tree6_62231.uai,20,0.4216068162267042,0.4618000579583859,0.5381999420416141,0.5783931837732957,0.421835,0.464108,0.535892,0.578165,0.42443680149414664,0.45769116617055605,0.5423088338294438,0.575563198505853,6.0,1.0,19.0,0.4528177543560727,0.547182245643927
59,tree6_62231.uai,20,0.4216068162267042,0.4618000579583859,0.5381999420416141,0.5783931837732957,0.421835,0.464108,0.535892,0.578165,0.42443680149414664,0.45769116617055605,0.5423088338294438,0.575563198505853,7.0,1.0,20.0,0.45698059753026626,0.5430194024697338
60,tree6_25422.uai,20,0.20503650736894596,0.20503650736894596,0.7949634926310543,0.7949634926310543,0.1895,0.2111,0.7888999999999999,0.8105,0.20503650736894594,0.20503650736894594,0.7949634926310541,0.7949634926310541,53.0,1.0,1.0,0.20503650736894594,0.7949634926310541
61,tree6_25422.uai,20,0.1828210160831109,0.2050417854387941,0.7949582145612059,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,17.0,0.0,2.0,0.18285669934023985,0.81714330065976
62,tree6_25422.uai,20,0.1828210160831109,0.20565180182725243,0.7943481981727476,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,16.0,0.0,3.0,0.18742285332234274,0.8125771466776572
63,tree6_25422.uai,20,0.1828210160831109,0.2057562134182029,0.7942437865817971,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,12.0,1.0,4.0,0.20139236351723064,0.7986076364827693
64,tree6_25422.uai,20,0.1828210160831109,0.2057562134182029,0.7942437865817971,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,61.0,0.0,5.0,0.18647156606104476,0.8135284339389554
65,tree6_25422.uai,20,0.1828210160831109,0.2057562134182029,0.7942437865817971,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,37.0,1.0,6.0,0.1963901781268212,0.8036098218731791
66,tree6_25422.uai,20,0.1828210160831109,0.2057562134182029,0.7942437865817971,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,28.0,0.0,7.0,0.18362339776401404,0.8163766022359858
67,tree6_25422.uai,20,0.1828210160831109,0.20608461817146362,0.7939153818285364,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,9.0,0.0,8.0,0.18452237359053505,0.8154776264094649
68,tree6_25422.uai,20,0.1828210160831109,0.20608461817146362,0.7939153818285364,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,66.0,1.0,9.0,0.20036452344898398,0.799635476551016
69,tree6_25422.uai,20,0.1828210160831109,0.20608461817146362,0.7939153818285364,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,28.0,1.0,10.0,0.18970836784860834,0.8102916321513917
70,tree6_25422.uai,20,0.1828210160831109,0.20608461817146362,0.7939153818285364,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,31.0,0.0,11.0,0.18602905977846837,0.8139709402215318
71,tree6_25422.uai,20,0.1828210160831109,0.20608461817146362,0.7939153818285364,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,33.0,1.0,12.0,0.20388048667806602,0.7961195133219338
72,tree6_25422.uai,20,0.1828210160831109,0.20608461817146362,0.7939153818285364,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20503650736894594,0.7949634926310541,0.81714330065976,66.0,0.0,13.0,0.18499375203897325,0.8150062479610268
73,tree6_25422.uai,20,0.1828210160831109,0.20751840552273723,0.7924815944772627,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20644992365575865,0.7935500763442414,0.81714330065976,46.0,1.0,14.0,0.20644992365575865,0.7935500763442414
74,tree6_25422.uai,20,0.1828210160831109,0.20751840552273723,0.7924815944772627,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20644992365575865,0.7935500763442414,0.81714330065976,62.0,1.0,15.0,0.19505269396881794,0.8049473060311821
75,tree6_25422.uai,20,0.1828210160831109,0.20751840552273723,0.7924815944772627,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20644992365575865,0.7935500763442414,0.81714330065976,41.0,1.0,16.0,0.19672513947838094,0.8032748605216192
76,tree6_25422.uai,20,0.1828210160831109,0.20751840552273723,0.7924815944772627,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20644992365575865,0.7935500763442414,0.81714330065976,20.0,1.0,17.0,0.20108938877784155,0.7989106112221582
77,tree6_25422.uai,20,0.1828210160831109,0.20751840552273723,0.7924815944772627,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20644992365575865,0.7935500763442414,0.81714330065976,23.0,1.0,18.0,0.2010075273692189,0.7989924726307813
78,tree6_25422.uai,20,0.1828210160831109,0.20751840552273723,0.7924815944772627,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20644992365575865,0.7935500763442414,0.81714330065976,46.0,1.0,19.0,0.1904681308083642,0.8095318691916357
79,tree6_25422.uai,20,0.1828210160831109,0.20751840552273723,0.7924815944772627,0.8171789839168891,0.1895,0.2111,0.7888999999999999,0.8105,0.18285669934023985,0.20644992365575865,0.7935500763442414,0.81714330065976,63.0,1.0,20.0,0.20401743481037907,0.7959825651896207
80,tree6_68447.uai,20,0.4330638132635201,0.4330638132635201,0.5669361867364798,0.5669361867364798,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.4330638132635202,0.5669361867364799,0.5669361867364799,4.0,1.0,1.0,0.4330638132635202,0.5669361867364799
81,tree6_68447.uai,20,0.4329147967174901,0.5224790328682141,0.47752096713178593,0.5670852032825099,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,5.0,1.0,2.0,0.5223542893570283,0.47764571064297145
82,tree6_68447.uai,20,0.4329147967174901,0.525304523105266,0.4746954768947343,0.5670852032825099,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,6.0,1.0,3.0,0.44368204078496154,0.5563179592150383
83,tree6_68447.uai,20,0.4329147967174901,0.525304523105266,0.4746954768947343,0.5670852032825099,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,5.0,1.0,4.0,0.4423680197762045,0.5576319802237952
84,tree6_68447.uai,20,0.432869478772434,0.525304523105266,0.4746954768947343,0.567130521227566,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,5.0,1.0,5.0,0.4371562935133911,0.5628437064866089
85,tree6_68447.uai,20,0.4327236927296744,0.525304523105266,0.4746954768947343,0.5672763072703259,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,6.0,1.0,6.0,0.5213848970444042,0.47861510295559617
86,tree6_68447.uai,20,0.4327236927296744,0.525304523105266,0.4746954768947343,0.5672763072703259,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,6.0,1.0,7.0,0.4509356031756191,0.5490643968243807
87,tree6_68447.uai,20,0.4327236927296744,0.525304523105266,0.4746954768947343,0.5672763072703259,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,6.0,1.0,8.0,0.5062847375736974,0.49371526242630276
88,tree6_68447.uai,20,0.4327236927296744,0.525304523105266,0.4746954768947343,0.5672763072703259,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,7.0,1.0,9.0,0.43633160734602305,0.5636683926539771
89,tree6_68447.uai,20,0.4326574560101601,0.525304523105266,0.4746954768947343,0.5673425439898402,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,6.0,1.0,10.0,0.4681007265855457,0.5318992734144544
90,tree6_68447.uai,20,0.4326574560101601,0.525304523105266,0.4746954768947343,0.5673425439898402,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,6.0,1.0,11.0,0.4344307371750825,0.5655692628249175
91,tree6_68447.uai,20,0.4326574560101601,0.525304523105266,0.4746954768947343,0.5673425439898402,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,6.0,1.0,12.0,0.4408515497106968,0.5591484502893034
92,tree6_68447.uai,20,0.4326574560101601,0.5257082002914161,0.47429179970858387,0.5673425439898402,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,3.0,1.0,13.0,0.48012872615844787,0.5198712738415522
93,tree6_68447.uai,20,0.4326574560101601,0.5257082002914161,0.47429179970858387,0.5673425439898402,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,7.0,1.0,14.0,0.44261169483039486,0.5573883051696052
94,tree6_68447.uai,20,0.4326574560101601,0.5257082002914161,0.47429179970858387,0.5673425439898402,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,5.0,1.0,15.0,0.4664767119517162,0.5335232880482839
95,tree6_68447.uai,20,0.4326574560101601,0.5257082002914161,0.47429179970858387,0.5673425439898402,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,7.0,1.0,16.0,0.4421082779133595,0.5578917220866404
96,tree6_68447.uai,20,0.4326574560101601,0.5257082002914161,0.47429179970858387,0.5673425439898402,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,6.0,1.0,17.0,0.47505299040431764,0.5249470095956821
97,tree6_68447.uai,20,0.43249077111070056,0.5257082002914161,0.47429179970858387,0.5675092288892994,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,5.0,1.0,18.0,0.45915840454044554,0.5408415954595542
98,tree6_68447.uai,20,0.43249077111070056,0.5257082002914161,0.47429179970858387,0.5675092288892994,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,6.0,1.0,19.0,0.5193048407308068,0.48069515926919304
99,tree6_68447.uai,20,0.43249077111070056,0.5257174617465218,0.47428253825347827,0.5675092288892994,0.429361,0.529006,0.470994,0.570639,0.4330638132635202,0.5223542893570283,0.47764571064297145,0.5669361867364799,5.0,1.0,20.0,0.4430612983737772,0.5569387016262226
100,tree6_88995.uai,20,0.8945385639944294,0.8945385639944294,0.10546143600557065,0.10546143600557065,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8945385639944292,0.10546143600557062,0.10546143600557062,51.0,0.0,1.0,0.8945385639944292,0.10546143600557062
101,tree6_88995.uai,20,0.8945385639944294,0.8973613745422074,0.10263862545779259,0.10546143600557065,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,15.0,0.0,2.0,0.8973613745422072,0.10263862545779258
102,tree6_88995.uai,20,0.8945385639944294,0.8973613745422074,0.10263862545779259,0.10546143600557065,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,24.0,0.0,3.0,0.8956068388110763,0.10439316118892378
103,tree6_88995.uai,20,0.8945385639944294,0.8973966194065858,0.10260338059341423,0.10546143600557065,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,17.0,0.0,4.0,0.8966104983716586,0.1033895016283415
104,tree6_88995.uai,20,0.8945385639944294,0.8973966194065858,0.10260338059341423,0.10546143600557065,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,69.0,0.0,5.0,0.8961010774528795,0.10389892254712017
105,tree6_88995.uai,20,0.8945385639944294,0.8973966194065858,0.10260338059341423,0.10546143600557065,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,42.0,0.0,6.0,0.8961823943355286,0.1038176056644715
106,tree6_88995.uai,20,0.8945385639944294,0.8973966194065858,0.10260338059341423,0.10546143600557065,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,41.0,0.0,7.0,0.8949939838202442,0.1050060161797557
107,tree6_88995.uai,20,0.8945385639944294,0.8973966194065858,0.10260338059341423,0.10546143600557065,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,59.0,0.0,8.0,0.8959951721041128,0.10400482789588722
108,tree6_88995.uai,20,0.8945191852701756,0.8973966194065858,0.10260338059341421,0.10548081472982444,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,64.0,0.0,9.0,0.8950272487999217,0.10497275120007808
109,tree6_88995.uai,20,0.8945191852701756,0.8973966194065858,0.10260338059341421,0.10548081472982444,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,61.0,0.0,10.0,0.8961869530727777,0.10381304692722225
110,tree6_88995.uai,20,0.8945071413139685,0.8973966194065858,0.10260338059341421,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,59.0,0.0,11.0,0.8946223113644882,0.10537768863551164
111,tree6_88995.uai,20,0.8945071413139685,0.8973966194065858,0.10260338059341421,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,20.0,0.0,12.0,0.8963306789164027,0.10366932108359708
112,tree6_88995.uai,20,0.8945071413139685,0.8973966194065858,0.10260338059341421,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,16.0,0.0,13.0,0.8963919026109209,0.10360809738907915
113,tree6_88995.uai,20,0.8945071413139685,0.8973966194065858,0.10260338059341421,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,63.0,0.0,14.0,0.8952787691330156,0.10472123086698416
114,tree6_88995.uai,20,0.8945071413139685,0.8973966194065858,0.10260338059341421,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,39.0,0.0,15.0,0.8960712462283718,0.1039287537716283
115,tree6_88995.uai,20,0.8945071413139685,0.8973966194065858,0.10260338059341421,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,70.0,0.0,16.0,0.8952539696978647,0.1047460303021352
116,tree6_88995.uai,20,0.8945071413139685,0.8973966194065858,0.10260338059341421,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,46.0,0.0,17.0,0.8954020594868436,0.10459794051315642
117,tree6_88995.uai,20,0.8945071413139685,0.8973966194065858,0.10260338059341421,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,57.0,0.0,18.0,0.8961387121214185,0.10386128787858154
118,tree6_88995.uai,20,0.8945071413139685,0.8974047285852048,0.1025952714147952,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,56.0,0.0,19.0,0.897060054262442,0.10293994573755794
119,tree6_88995.uai,20,0.8945071413139685,0.8974047285852048,0.1025952714147952,0.1054928586860316,0.8973800000000002,0.89819,0.10181000000000001,0.10262000000000003,0.8945385639944292,0.8973613745422072,0.10263862545779258,0.10546143600557062,70.0,0.0,20.0,0.8969864973711694,0.1030135026288306
120,tree6_47048.uai,20,0.044276017521254804,0.044276017521254804,0.9557239824787452,0.9557239824787452,0.030764,0.04577400000000001,0.954226,0.969236,0.04427601752125481,0.04427601752125481,0.9557239824787455,0.9557239824787455,99.0,1.0,1.0,0.04427601752125481,0.9557239824787455
121,tree6_47048.uai,20,0.030434293986120055,0.04512234393453771,0.9548776560654626,0.9695657060138803,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.04427601752125481,0.9557239824787455,0.9686658808906348,100.0,1.0,2.0,0.03133411910936527,0.9686658808906348
122,tree6_47048.uai,20,0.03021515081766288,0.04721371441723629,0.9527862855827639,0.9697848491823374,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.04427601752125481,0.9557239824787455,0.9686658808906348,28.0,1.0,3.0,0.041217337823386296,0.9587826621766135
123,tree6_47048.uai,20,0.030152006443041272,0.05048397762922102,0.949516022370779,0.9698479935569586,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.049336920765816666,0.950663079234183,0.9686658808906348,6.0,0.0,4.0,0.049336920765816666,0.950663079234183
124,tree6_47048.uai,20,0.030152006443041272,0.053726872700315495,0.9462731272996848,0.9698479935569586,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.049336920765816666,0.950663079234183,0.9686658808906348,4.0,0.0,5.0,0.04813102353966466,0.9518689764603354
125,tree6_47048.uai,20,0.030152006443041272,0.053726872700315495,0.9462731272996848,0.9698479935569586,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.049336920765816666,0.950663079234183,0.9686658808906348,81.0,1.0,6.0,0.04276089512757651,0.9572391048724233
126,tree6_47048.uai,20,0.030152006443041272,0.05395532579773688,0.946044674202263,0.9698479935569586,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.049580035735768795,0.9504199642642313,0.9686658808906348,20.0,0.0,7.0,0.049580035735768795,0.9504199642642313
127,tree6_47048.uai,20,0.030144852595725757,0.05396243944300645,0.9460375605569938,0.9698551474042743,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.049580035735768795,0.9504199642642313,0.9686658808906348,9.0,1.0,8.0,0.041222970380952434,0.9587770296190476
128,tree6_47048.uai,20,0.030144852595725757,0.05396243944300646,0.9460375605569937,0.9698551474042743,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.049580035735768795,0.9504199642642313,0.9686658808906348,76.0,0.0,9.0,0.04941113290560857,0.9505888670943913
129,tree6_47048.uai,20,0.030144852595725757,0.05396243944300646,0.9460375605569937,0.9698551474042743,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.049580035735768795,0.9504199642642313,0.9686658808906348,14.0,1.0,10.0,0.04291432652770069,0.9570856734722993
130,tree6_47048.uai,20,0.030144852595725757,0.05396243944300646,0.9460375605569937,0.9698551474042743,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.0500007354905154,0.9499992645094845,0.9686658808906348,13.0,0.0,11.0,0.0500007354905154,0.9499992645094845
131,tree6_47048.uai,20,0.030144852595725757,0.05396243944300646,0.9460375605569937,0.9698551474042743,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.0500007354905154,0.9499992645094845,0.9686658808906348,25.0,0.0,12.0,0.04860627380428119,0.9513937261957185
132,tree6_47048.uai,20,0.030144852595725757,0.05396243944300646,0.9460375605569937,0.9698551474042743,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.0500007354905154,0.9499992645094845,0.9686658808906348,71.0,1.0,13.0,0.04150134822412073,0.9584986517758791
133,tree6_47048.uai,20,0.030144852595725757,0.05396243944300646,0.9460375605569937,0.9698551474042743,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.0500007354905154,0.9499992645094845,0.9686658808906348,50.0,0.0,14.0,0.04973573080621923,0.9502642691937806
134,tree6_47048.uai,20,0.030144852595725757,0.05396243944300646,0.9460375605569937,0.9698551474042743,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.0500007354905154,0.9499992645094845,0.9686658808906348,13.0,0.0,15.0,0.04877052325806967,0.9512294767419303
135,tree6_47048.uai,20,0.030144852595725757,0.05396243944300646,0.9460375605569937,0.9698551474042743,0.030764,0.04577400000000001,0.954226,0.969236,0.03133411910936527,0.0500007354905154,0.9499992645094845,0.9686658808906348,86.0,1.0,16.0,0.04123078706479488,0.9587692129352051
