,model,numberPoints,Paplp0_lbound,Paplp0_ubound,Paplp1_lbound,Paplp1_ubound,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,cn_time,em_iter,em_time,inside,num_points,precise0,precise1,uq_time
0,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.8085287424567271,0.8085287424567271,0.19147125754327293,0.19147125754327293,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.8085287424567271,0.8085287424567271,0.19147125754327293,0.19147125754327293,65.304007,22.0,14840.0,0.0,1.0,0.8085287424567271,0.19147125754327293,2.552063
1,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.807902106823887,0.809237058786781,0.19076294121321902,0.19209789317611298,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.8085287424567271,0.8086100346198583,0.19138996538014172,0.19147125754327293,138.914264,27.0,17207.0,0.0,2.0,0.8086100346198583,0.19138996538014172,0.537556
2,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.8074795061458553,0.8092571999889767,0.19074280001102317,0.19252049385414471,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.8082138030793449,0.8086100346198583,0.19138996538014172,0.19178619692065496,193.530683,25.0,15680.0,0.0,3.0,0.8082138030793449,0.19178619692065496,0.49644299999999997
3,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.8074405467876352,0.8097556465559791,0.19024435344402077,0.1925594532123649,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.8082138030793449,0.8092186112238325,0.19078138877616715,0.19178619692065496,265.524382,41.0,25960.0,0.0,4.0,0.8092186112238325,0.19078138877616715,0.6694579999999999
4,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7889567699895169,0.8101436099872367,0.18985639001276322,0.2110432300104831,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8092186112238325,0.19078138877616715,0.20935651898362698,190.60281,25.0,16010.0,1.0,5.0,0.7906434810163727,0.20935651898362698,0.575692
5,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7889567699895169,0.8101436099872367,0.18985639001276322,0.2110432300104831,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8092186112238325,0.19078138877616715,0.20935651898362698,248.670054,37.0,23332.0,0.0,6.0,0.8075866074863173,0.1924133925136827,0.528624
6,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7889564012237064,0.8101510344013457,0.18984896559865433,0.2110435987762939,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8092186112238325,0.19078138877616715,0.20935651898362698,274.023078,14.0,8915.0,1.0,7.0,0.8010631573701784,0.1989368426298213,0.496397
7,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7887734416140779,0.8101511506644461,0.18984884933555396,0.21122655838592214,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8092186112238325,0.19078138877616715,0.20935651898362698,380.746033,14.0,8855.0,1.0,8.0,0.7917389323063959,0.2082610676936041,0.527358
8,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7887733778481928,0.8101511506644461,0.18984884933555396,0.21122662215180724,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8092186112238325,0.19078138877616715,0.20935651898362698,494.513094,33.0,20798.0,1.0,9.0,0.8013157966318495,0.19868420336815057,0.5281710000000001
9,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7887634194663438,0.8106373016767049,0.18936269832329505,0.21123658053365627,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8097225331328226,0.19027746686717756,0.20935651898362698,611.747373,37.0,23399.0,0.0,10.0,0.8097225331328226,0.19027746686717756,0.516145
10,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7887630132442373,0.8106450248891948,0.1893549751108053,0.21123698675576275,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8097225331328226,0.19027746686717756,0.20935651898362698,776.297552,26.0,16392.0,0.0,11.0,0.8077991439427887,0.19220085605721138,0.539224
11,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7887615509503302,0.8107160122223669,0.18928398777763317,0.21123844904966987,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8097950085287581,0.19020499147124187,0.20935651898362698,659.593891,41.0,25855.0,0.0,12.0,0.8097950085287581,0.19020499147124187,0.577539
12,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7887615509503302,0.8107317841051545,0.18926821589484566,0.2112384490496699,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8097950085287581,0.19020499147124187,0.20935651898362698,692.659727,26.0,16413.0,1.0,13.0,0.801081847962995,0.19891815203700508,0.699305
13,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.7887615509503302,0.8107380664002529,0.1892619335997472,0.2112384490496699,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8097950085287581,0.19020499147124187,0.20935651898362698,884.068539,24.0,15147.0,0.0,14.0,0.8080893951105494,0.19191060488945058,0.633368
14,poly8_69388.uai,20,0.7867324512,0.8064124416,0.19358755839999997,0.21326754879999998,0.788715157799321,0.8107823918268183,0.1892176081731817,0.21128484220067922,0.7863224514,0.8068224414,0.1931775586,0.2136775486,0.7906434810163727,0.8097950085287581,0.19020499147124187,0.20935651898362698,1127.281335,22.0,13859.0,0.0,15.0,0.8079607159770641,0.1920392840229359,0.546265
