,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,cn_time,em_iter,em_time,inside,num_points,precise0,precise1,uq_time
0,poly4_52551.uai,20,0.8503020753539491,0.8503020753539491,0.14969792464605086,0.14969792464605086,0.06879999999999999,0.9688,0.0312,0.9312,0.8503020753539491,0.8503020753539491,0.14969792464605086,0.14969792464605086,5.073947,13.0,3319.0,1.0,1.0,0.8503020753539491,0.14969792464605086,3.4596030000000004
1,poly4_52551.uai,20,0.8503020753539491,0.8761762752642196,0.12382372473578043,0.14969792464605086,0.06879999999999999,0.9688,0.0312,0.9312,0.8503020753539491,0.8761762752642195,0.12382372473578038,0.14969792464605086,16.413495,17.0,2577.0,1.0,2.0,0.8761762752642195,0.12382372473578038,0.394336
2,poly4_52551.uai,20,0.13201522660336695,0.8761762752642196,0.12382372473578043,0.867984773396633,0.06879999999999999,0.9688,0.0312,0.9312,0.13201522660336695,0.8761762752642195,0.12382372473578038,0.867984773396633,16.785499,14.0,2072.0,1.0,3.0,0.13201522660336695,0.867984773396633,0.354784
3,poly4_52551.uai,20,0.13201522660336695,0.8761762752642196,0.12382372473578043,0.867984773396633,0.06879999999999999,0.9688,0.0312,0.9312,0.13201522660336695,0.8761762752642195,0.12382372473578038,0.867984773396633,19.790296,16.0,2368.0,1.0,4.0,0.17773032587040424,0.8222696741295958,0.28752099999999997
4,poly4_52551.uai,20,0.13201522660336695,0.8761762752642196,0.12382372473578043,0.867984773396633,0.06879999999999999,0.9688,0.0312,0.9312,0.13201522660336695,0.8761762752642195,0.12382372473578038,0.867984773396633,23.382165,13.0,1943.0,1.0,5.0,0.39194096046078486,0.6080590395392154,0.35182800000000003
5,poly4_52551.uai,20,0.10716597748163027,0.8761762752642196,0.12382372473578043,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.8761762752642195,0.12382372473578038,0.8928340225183697,21.231638,16.0,2373.0,1.0,6.0,0.10716597748163031,0.8928340225183697,0.301648
6,poly4_52551.uai,20,0.10716597748163027,0.8761762752642196,0.12382372473578043,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.8761762752642195,0.12382372473578038,0.8928340225183697,28.260618,2.0,296.0,1.0,7.0,0.5447972693450391,0.45520273065496075,0.36193299999999995
7,poly4_52551.uai,20,0.10716597748163027,0.8761762752642196,0.12382372473578043,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.8761762752642195,0.12382372473578038,0.8928340225183697,37.50825,8.0,1203.0,1.0,8.0,0.1674430955369483,0.8325569044630515,0.35229
8,poly4_52551.uai,20,0.10716597748163027,0.8761762752642196,0.12382372473578043,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.8761762752642195,0.12382372473578038,0.8928340225183697,43.578282,12.0,1802.0,1.0,9.0,0.22079540929115163,0.7792045907088483,0.273722
9,poly4_52551.uai,20,0.10716597748163027,0.9274094039665232,0.07259059603347681,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.9274094039665233,0.07259059603347676,0.8928340225183697,59.312497,18.0,2657.0,1.0,10.0,0.9274094039665233,0.07259059603347676,0.289969
10,poly4_52551.uai,20,0.10716597748163027,0.9274094039665232,0.07259059603347681,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.9274094039665233,0.07259059603347676,0.8928340225183697,64.750931,15.0,2237.0,1.0,11.0,0.16646333138433228,0.8335366686156674,0.39854900000000004
11,poly4_52551.uai,20,0.10716597748163027,0.9274094039665232,0.07259059603347681,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.9274094039665233,0.07259059603347676,0.8928340225183697,67.167374,15.0,2221.0,1.0,12.0,0.7998049543973405,0.20019504560265952,0.37415600000000004
12,poly4_52551.uai,20,0.10716597748163027,0.9274094039665232,0.07259059603347681,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.9274094039665233,0.07259059603347676,0.8928340225183697,71.789454,17.0,2528.0,1.0,13.0,0.6505644851831656,0.3494355148168345,0.474481
13,poly4_52551.uai,20,0.10716597748163027,0.9274094039665232,0.07259059603347681,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.9274094039665233,0.07259059603347676,0.8928340225183697,86.84328,15.0,2215.0,1.0,14.0,0.6432667043069141,0.3567332956930861,0.374614
14,poly4_52551.uai,20,0.10716597748163027,0.9274094039665232,0.07259059603347681,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.9274094039665233,0.07259059603347676,0.8928340225183697,80.920246,11.0,1623.0,1.0,15.0,0.44751829979541796,0.5524817002045816,0.331926
15,poly4_52551.uai,20,0.10716597748163027,0.9507550857972613,0.049244914202738695,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.9507550857972612,0.04924491420273867,0.8928340225183697,83.030662,18.0,2669.0,1.0,16.0,0.9507550857972612,0.04924491420273867,0.390173
16,poly4_52551.uai,20,0.07286560926615632,0.9507550857972613,0.049244914202738695,0.9271343907338437,0.06879999999999999,0.9688,0.0312,0.9312,0.07286560926615639,0.9507550857972612,0.04924491420273867,0.9271343907338435,104.018285,16.0,2369.0,1.0,17.0,0.07286560926615639,0.9271343907338435,0.336491
17,poly4_52551.uai,20,0.07286560926615632,0.9507550857972613,0.049244914202738695,0.9271343907338437,0.06879999999999999,0.9688,0.0312,0.9312,0.07286560926615639,0.9507550857972612,0.04924491420273867,0.9271343907338435,99.838674,14.0,2100.0,1.0,18.0,0.24870065440209393,0.751299345597906,0.290977
18,poly4_52551.uai,20,0.07286560926615632,0.9507550857972613,0.049244914202738695,0.9271343907338437,0.06879999999999999,0.9688,0.0312,0.9312,0.07286560926615639,0.9507550857972612,0.04924491420273867,0.9271343907338435,102.752289,17.0,2518.0,1.0,19.0,0.1273745489896919,0.8726254510103083,0.354097
