,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,em_iter,inside,num_points,precise0,precise1
16,poly6_11613.uai,20,0.4777404268713266,0.5268041599818208,0.47319584001817916,0.5222595731286737,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4960885016988552,0.5103046479457988,0.4896953520542011,0.5039114983011448,100.0,1.0,17.0,0.500852385086773,0.49914761491322723
17,poly6_11613.uai,20,0.4777404268713269,0.526804159981821,0.4731958400181791,0.5222595731286731,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4960885016988552,0.5103046479457988,0.4896953520542011,0.5039114983011448,100.0,1.0,18.0,0.49691113383306224,0.503088866166938
18,poly6_11613.uai,20,0.4777404268713269,0.526804159981821,0.4731958400181791,0.5222595731286731,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4960885016988552,0.5103046479457988,0.4896953520542011,0.5039114983011448,100.0,1.0,19.0,0.5013671545070221,0.49863284549297804
19,poly6_11613.uai,20,0.4777404268713269,0.526804159981821,0.4731958400181791,0.5222595731286731,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4960885016988552,0.5103046479457988,0.4896953520542011,0.5039114983011448,100.0,1.0,20.0,0.5027892166301194,0.49721078336988067
20,poly6_39497.uai,20,0.043766938481155634,0.043766938481155634,0.9562330615188444,0.9562330615188444,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.043766938481155634,0.043766938481155634,0.9562330615188444,0.9562330615188444,84.0,1.0,1.0,0.043766938481155634,0.9562330615188444
21,poly6_39497.uai,20,0.040884539440484674,0.047222148728844206,0.952777851271156,0.9591154605595154,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.043766938481155634,0.04400232495036541,0.9559976750496346,0.9562330615188444,39.0,1.0,2.0,0.04400232495036541,0.9559976750496346
22,poly6_39497.uai,20,0.03820336252257134,0.047999931941803055,0.9520000680581969,0.9617966374774287,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.041370964850800454,0.04400232495036541,0.9559976750496346,0.9586290351491995,100.0,1.0,3.0,0.041370964850800454,0.9586290351491995
23,poly6_39497.uai,20,0.038022813177574666,0.0480252842137114,0.9519747157862886,0.9619771868224254,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.041281687173718204,0.04400232495036541,0.9559976750496346,0.9587183128262817,85.0,1.0,4.0,0.041281687173718204,0.9587183128262817
24,poly6_39497.uai,20,0.03699821800615987,0.04816915521685556,0.9518308447831444,0.9630017819938401,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04400232495036541,0.9559976750496346,0.9602070809136334,53.0,1.0,5.0,0.039792919086366785,0.9602070809136334
25,poly6_39497.uai,20,0.03699821800615987,0.04816915521685556,0.9518308447831444,0.9630017819938401,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04400232495036541,0.9559976750496346,0.9602070809136334,74.0,1.0,6.0,0.04380911955865573,0.9561908804413443
