,model,numberPoints,Paplp0_lbound,Paplp0_ubound,Paplp1_lbound,Paplp1_ubound,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,cn_time,em_iter,em_time,inside,num_points,precise0,precise1,uq_time
0,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.8410931109696576,0.8410931109696576,0.15890688903034247,0.15890688903034247,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8410931109696576,0.8410931109696576,0.15890688903034247,0.15890688903034247,4.362314,96.0,9611.0,1.0,1.0,0.8410931109696576,0.15890688903034247,2.155691
1,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.8303832218207419,0.8512576699924055,0.14874233000759446,0.1696167781792581,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8405478245237589,0.8410931109696576,0.15890688903034247,0.15945217547624094,5.723405,16.0,1426.0,1.0,2.0,0.8405478245237589,0.15945217547624094,0.26421700000000004
2,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.8303812480803386,0.8512576699924055,0.14874233000759446,0.16961875191966136,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8405478245237589,0.8410931109696576,0.15890688903034247,0.15945217547624094,5.302785,87.0,7747.0,1.0,3.0,0.8405515220714692,0.15944847792853067,0.272675
3,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.7683829931700195,0.9100959353220867,0.0899040646779133,0.2316170068299805,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8373883150697671,0.8410931109696576,0.15890688903034247,0.1626116849302329,4.623845,59.0,5233.0,1.0,4.0,0.8373883150697671,0.1626116849302329,0.216379
4,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.7480278660856466,0.9315446663388557,0.06845533366114438,0.25197213391435336,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8373883150697671,0.8421870276596628,0.1578129723403371,0.1626116849302329,6.826603,30.0,2639.0,1.0,5.0,0.8421870276596628,0.1578129723403371,0.286384
5,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.7480278660856466,0.9315446663388557,0.06845533366114438,0.25197213391435336,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8373883150697671,0.8421870276596628,0.1578129723403371,0.1626116849302329,6.439511,97.0,8680.0,1.0,6.0,0.838778233604479,0.16122176639552105,0.28915500000000005
6,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.7403973981968596,0.9387862168450674,0.061213783154932686,0.25960260180314043,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8369977747757338,0.8421870276596628,0.1578129723403371,0.16300222522426627,8.535985,98.0,8673.0,1.0,7.0,0.8369977747757338,0.16300222522426627,0.313235
7,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.7403973981968596,0.9387862893669641,0.06121371063303615,0.25960260180314043,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8369977747757338,0.8421870276596628,0.1578129723403371,0.16300222522426627,8.443178,3.0,265.0,1.0,8.0,0.8394420798841217,0.1605579201158784,0.30434
8,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.7382080340954565,0.9411615707029676,0.058838429297032424,0.2617919659045435,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8369977747757338,0.8423730174161606,0.1576269825838394,0.16300222522426627,12.556852,3.0,266.0,1.0,9.0,0.8423730174161606,0.1576269825838394,0.38499
9,tree4_48362.uai,20,0.8331,0.8397000000000001,0.16029999999999991,0.1669,0.7382080340954565,0.9411615707029676,0.058838429297032424,0.2617919659045435,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8369977747757338,0.8423730174161606,0.1576269825838394,0.16300222522426627,9.251227,83.0,7368.0,1.0,10.0,0.8420487721256406,0.1579512278743593,0.333794
