,model,numberPoints,Paplp0_lbound,Paplp0_ubound,Paplp1_lbound,Paplp1_ubound,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,cn_time,em_iter,em_time,inside,num_points,precise0,precise1,uq_time
0,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5257316062292189,0.5257316062292189,0.47426839377078117,0.47426839377078117,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5257316062292187,0.5257316062292187,0.47426839377078095,0.47426839377078095,500.224465,63.0,69053.0,1.0,1.0,0.5257316062292187,0.47426839377078095,7.70575
1,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5169138809310776,0.5300717987450052,0.46992820125499474,0.48308611906892246,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5215537178422124,0.5257316062292187,0.47426839377078095,0.4784462821577877,806.251393,32.0,34860.0,1.0,2.0,0.5215537178422124,0.4784462821577877,4.516635
2,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5119835039179094,0.5317142455577687,0.46828575444223136,0.4880164960820907,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5178427053446031,0.5257316062292187,0.47426839377078095,0.48215729465539703,1065.748953,76.0,83125.0,0.0,3.0,0.5178427053446031,0.48215729465539703,4.844313
3,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5119834119671971,0.5349170132045501,0.46508298679544996,0.48801658803280284,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5178427053446031,0.5271643586611316,0.4728356413388682,0.48215729465539703,1469.573287,26.0,28409.0,1.0,4.0,0.5271643586611316,0.4728356413388682,4.575081
4,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5084740826181355,0.5349230481822289,0.4650769518177711,0.4915259173818645,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5153697694966685,0.5271643586611316,0.4728356413388682,0.48463023050333176,1989.445084,79.0,86463.0,0.0,5.0,0.5153697694966685,0.48463023050333176,5.050762
5,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5084740826181356,0.534923048182229,0.465076951817771,0.49152591738186435,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5153697694966685,0.5271643586611316,0.4728356413388682,0.48463023050333176,2602.322285,50.0,54616.0,1.0,6.0,0.5220971795953594,0.47790282040464027,4.615502
6,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5074332176028904,0.5372146985048037,0.4627853014951962,0.49256678239710966,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5153697694966685,0.5271643586611316,0.4728356413388682,0.48463023050333176,3349.882419,67.0,73327.0,1.0,7.0,0.5254362842280892,0.4745637157719107,4.615633000000001
7,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5074183176181745,0.5414574807477807,0.4585425192522193,0.4925816823818255,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5153697694966685,0.5304187073733528,0.4695812926266468,0.48463023050333176,4285.667472,46.0,50671.0,1.0,8.0,0.5304187073733528,0.4695812926266468,4.642793999999999
8,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5069075412809726,0.5414574807477807,0.4585425192522193,0.4930924587190274,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5147493077344303,0.5304187073733528,0.4695812926266468,0.48525069226556955,5245.68744,80.0,87684.0,0.0,9.0,0.5147493077344303,0.48525069226556955,4.520385
9,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5069075412809726,0.5414574807477807,0.4585425192522193,0.4930924587190274,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5147493077344303,0.5304187073733528,0.4695812926266468,0.48525069226556955,6492.44559,34.0,37119.0,0.0,10.0,0.5167351922971194,0.4832648077028808,5.259272999999999
10,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5069075412809726,0.5414574807477807,0.4585425192522193,0.4930924587190274,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5147493077344303,0.5304187073733528,0.4695812926266468,0.48525069226556955,7130.026719,43.0,47215.0,1.0,11.0,0.5254195881347876,0.47458041186521177,4.652361
11,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.506682082404884,0.5415758781210464,0.45842412187895365,0.49331791759511595,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5147493077344303,0.5304187073733528,0.4695812926266468,0.48525069226556955,7876.233095,56.0,61252.0,0.0,12.0,0.5197553016837776,0.4802446983162221,4.603492
12,poly10_57269.uai,20,0.5244937479258001,0.52836330696512,0.47163669303488,0.47550625207419994,0.5066501003134867,0.5415919063554324,0.45840809364456764,0.4933498996865134,0.520264228754,0.5325928261369202,0.4674071738630799,0.479735771246,0.5147493077344303,0.5304187073733528,0.4695812926266468,0.48525069226556955,8672.459328,35.0,38864.0,1.0,13.0,0.5291004443168487,0.4708995556831513,5.382733
