,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,em_iter,num_points
31,tree4_54366.uai,20,0.018351510429368625,0.023496708437918568,0.9765032915620814,0.9816484895706316,0.020900000000000002,0.028600000000000004,0.9714,0.9791,0.018351510429368622,0.023496708437918568,0.9765032915620814,0.9816484895706314,13.0,12.0
32,tree4_54366.uai,20,0.018351510429368625,0.023498887150736707,0.9765011128492633,0.9816484895706316,0.020900000000000002,0.028600000000000004,0.9714,0.9791,0.018351510429368622,0.023496708437918568,0.9765032915620814,0.9816484895706314,5.0,13.0
33,tree4_54366.uai,20,0.018351510429368625,0.023498887150736707,0.9765011128492633,0.9816484895706316,0.020900000000000002,0.028600000000000004,0.9714,0.9791,0.018351510429368622,0.023496708437918568,0.9765032915620814,0.9816484895706314,3.0,14.0
34,tree4_54366.uai,20,0.018351510429368625,0.023498887150736707,0.9765011128492633,0.9816484895706316,0.020900000000000002,0.028600000000000004,0.9714,0.9791,0.018351510429368622,0.023496708437918568,0.9765032915620814,0.9816484895706314,19.0,15.0
35,tree4_54366.uai,20,0.018351510429368625,0.023498887150736707,0.9765011128492633,0.9816484895706316,0.020900000000000002,0.028600000000000004,0.9714,0.9791,0.018351510429368622,0.023496708437918568,0.9765032915620814,0.9816484895706314,5.0,16.0
36,tree4_54366.uai,20,0.018351510429368625,0.023498887150736707,0.9765011128492633,0.9816484895706316,0.020900000000000002,0.028600000000000004,0.9714,0.9791,0.018351510429368622,0.023496708437918568,0.9765032915620814,0.9816484895706314,19.0,17.0
37,tree4_54366.uai,20,0.018351510429368625,0.023498887150736707,0.9765011128492633,0.9816484895706316,0.020900000000000002,0.028600000000000004,0.9714,0.9791,0.018351510429368622,0.023496708437918568,0.9765032915620814,0.9816484895706314,4.0,18.0
38,tree4_54366.uai,20,0.018351510429368625,0.02353294074735542,0.9764670592526445,0.9816484895706316,0.020900000000000002,0.028600000000000004,0.9714,0.9791,0.018351510429368622,0.023496708437918568,0.9765032915620814,0.9816484895706314,3.0,19.0
39,tree4_54366.uai,20,0.01834458690275324,0.02353294074735542,0.9764670592526445,0.9816554130972468,0.020900000000000002,0.028600000000000004,0.9714,0.9791,0.018351510429368622,0.023496708437918568,0.9765032915620814,0.9816484895706314,4.0,20.0
40,tree4_55245.uai,20,0.32043764016650383,0.32043764016650383,0.6795623598334961,0.6795623598334961,0.1376,0.9912,0.0088,0.8623999999999999,0.32043764016650383,0.32043764016650383,0.6795623598334961,0.6795623598334961,56.0,1.0
41,tree4_55245.uai,20,0.32043764016650383,0.41136205112814944,0.5886379488718508,0.6795623598334961,0.1376,0.9912,0.0088,0.8623999999999999,0.32043764016650383,0.41136205112814955,0.5886379488718505,0.6795623598334961,56.0,2.0
42,tree4_55245.uai,20,0.23081698009512341,0.41136205112814944,0.5886379488718508,0.7691830199048766,0.1376,0.9912,0.0088,0.8623999999999999,0.23081698009512142,0.41136205112814955,0.5886379488718505,0.7691830199048785,32.0,3.0
43,tree4_55245.uai,20,0.23081698009512341,0.8173636794481811,0.18263632055181886,0.7691830199048766,0.1376,0.9912,0.0088,0.8623999999999999,0.23081698009512142,0.8173636794481811,0.18263632055181878,0.7691830199048785,54.0,4.0
44,tree4_55245.uai,20,0.14463213689461107,0.8173636794481811,0.18263632055181886,0.8553678631053887,0.1376,0.9912,0.0088,0.8623999999999999,0.14463213689461282,0.8173636794481811,0.18263632055181878,0.8553678631053873,54.0,5.0
45,tree4_55245.uai,20,0.14463213689461107,0.8173636794481811,0.18263632055181886,0.8553678631053887,0.1376,0.9912,0.0088,0.8623999999999999,0.14463213689461282,0.8173636794481811,0.18263632055181878,0.8553678631053873,23.0,6.0
46,tree4_55245.uai,20,0.14463213689461113,0.8173636794481811,0.18263632055181886,0.8553678631053888,0.1376,0.9912,0.0088,0.8623999999999999,0.14463213689461282,0.8173636794481811,0.18263632055181878,0.8553678631053873,15.0,7.0
47,tree4_55245.uai,20,0.14463213689461113,0.8173636794481811,0.18263632055181886,0.8553678631053888,0.1376,0.9912,0.0088,0.8623999999999999,0.14463213689461282,0.8173636794481811,0.18263632055181878,0.8553678631053873,2.0,8.0
48,tree4_55245.uai,20,0.14463213689461113,0.8468521049459939,0.15314789505400608,0.8553678631053888,0.1376,0.9912,0.0088,0.8623999999999999,0.14463213689461282,0.8468521049459938,0.15314789505400628,0.8553678631053873,26.0,9.0
49,tree4_55245.uai,20,0.14463213689461113,0.8468521049459939,0.15314789505400608,0.8553678631053888,0.1376,0.9912,0.0088,0.8623999999999999,0.14463213689461282,0.8468521049459938,0.15314789505400628,0.8553678631053873,2.0,10.0
50,tree4_55245.uai,20,0.14463213689461127,0.9707368301945418,0.02926316980545818,0.8553678631053885,0.1376,0.9912,0.0088,0.8623999999999999,0.14463213689461282,0.9707368301945419,0.029263169805458077,0.8553678631053873,57.0,11.0
51,tree4_55245.uai,20,0.14463213689461127,0.9707368301945418,0.02926316980545818,0.8553678631053885,0.1376,0.9912,0.0088,0.8623999999999999,0.14463213689461282,0.9707368301945419,0.029263169805458077,0.8553678631053873,39.0,12.0
52,tree4_55245.uai,20,0.13322009506437765,0.9707368301945418,0.02926316980545818,0.8667799049356223,0.1376,0.9912,0.0088,0.8623999999999999,0.13322009506437973,0.9707368301945419,0.029263169805458077,0.8667799049356203,53.0,13.0
53,tree4_55245.uai,20,0.13322009506437765,0.9707368301945418,0.02926316980545818,0.8667799049356223,0.1376,0.9912,0.0088,0.8623999999999999,0.13322009506437973,0.9707368301945419,0.029263169805458077,0.8667799049356203,57.0,14.0
54,tree4_55245.uai,20,0.13322009506437765,0.9707368301945418,0.02926316980545818,0.8667799049356223,0.1376,0.9912,0.0088,0.8623999999999999,0.13322009506437973,0.9707368301945419,0.029263169805458077,0.8667799049356203,2.0,15.0
55,tree4_55245.uai,20,0.13322009506437765,0.9707368301945418,0.02926316980545818,0.8667799049356223,0.1376,0.9912,0.0088,0.8623999999999999,0.13322009506437973,0.9707368301945419,0.029263169805458077,0.8667799049356203,11.0,16.0
56,tree4_55245.uai,20,0.13322009506437765,0.9707368301945418,0.02926316980545818,0.8667799049356223,0.1376,0.9912,0.0088,0.8623999999999999,0.13322009506437973,0.9707368301945419,0.029263169805458077,0.8667799049356203,2.0,17.0
57,tree4_55245.uai,20,0.13322009506437765,0.9707368301945418,0.02926316980545818,0.8667799049356223,0.1376,0.9912,0.0088,0.8623999999999999,0.13322009506437973,0.9707368301945419,0.029263169805458077,0.8667799049356203,58.0,18.0
58,tree4_55245.uai,20,0.13322009506437765,0.9707368301945418,0.02926316980545818,0.8667799049356223,0.1376,0.9912,0.0088,0.8623999999999999,0.13322009506437973,0.9707368301945419,0.029263169805458077,0.8667799049356203,57.0,19.0
59,tree4_55245.uai,20,0.13322009506437765,0.9707368301945418,0.02926316980545818,0.8667799049356223,0.1376,0.9912,0.0088,0.8623999999999999,0.13322009506437973,0.9707368301945419,0.029263169805458077,0.8667799049356203,55.0,20.0
60,tree6_49788.uai,20,0.5987356874276082,0.5987356874276082,0.40126431257239187,0.40126431257239187,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.5987356874276081,0.5987356874276081,0.4012643125723918,0.4012643125723918,11.0,1.0
61,tree6_49788.uai,20,0.3752336463468513,0.5989307655769928,0.40106923442300724,0.6247663536531487,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3753020660289435,0.5987356874276081,0.4012643125723918,0.6246979339710563,17.0,2.0
62,tree6_49788.uai,20,0.3752336463468513,0.6007990097759824,0.39920099022401756,0.6247663536531487,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3753020660289435,0.5987356874276081,0.4012643125723918,0.6246979339710563,20.0,3.0
63,tree6_49788.uai,20,0.3269771889800749,0.6007990097759824,0.39920099022401756,0.6730228110199251,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,23.0,4.0
64,tree6_49788.uai,20,0.3269771889800749,0.6009570787636911,0.39904292123630886,0.6730228110199251,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,19.0,5.0
65,tree6_49788.uai,20,0.32696384125689304,0.6009570787636911,0.39904292123630886,0.6730361587431066,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,11.0,6.0
66,tree6_49788.uai,20,0.32696384125689304,0.6009646811664233,0.39903531883357674,0.6730361587431066,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,8.0,7.0
67,tree6_49788.uai,20,0.32696384125689304,0.6009646811664233,0.39903531883357674,0.6730361587431066,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,18.0,8.0
68,tree6_49788.uai,20,0.32696384125689304,0.6009770097357103,0.3990229902642897,0.6730361587431066,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,16.0,9.0
69,tree6_49788.uai,20,0.32696384125689304,0.6009770097357103,0.3990229902642897,0.6730361587431066,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,16.0,10.0
70,tree6_49788.uai,20,0.32696384125689304,0.6021503196776622,0.39784968032233775,0.6730361587431066,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,11.0,11.0
71,tree6_49788.uai,20,0.32696384125689304,0.6023148250744466,0.3976851749255535,0.6730361587431066,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,7.0,12.0
72,tree6_49788.uai,20,0.3269366151425423,0.6023148250744466,0.3976851749255535,0.6730633848574578,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,11.0,13.0
73,tree6_49788.uai,20,0.3269366151425423,0.6023148250744466,0.3976851749255535,0.6730633848574578,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,10.0,14.0
74,tree6_49788.uai,20,0.3269366151425423,0.6023148250744466,0.3976851749255535,0.6730633848574578,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.5987356874276081,0.4012643125723918,0.6730166689762954,9.0,15.0
75,tree6_49788.uai,20,0.3269366151425423,0.60244737029043,0.39755262970956995,0.6730633848574578,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.3269833310237048,0.601039730107207,0.3989602698927929,0.6730166689762954,15.0,16.0
76,tree6_49788.uai,20,0.3216876908692122,0.6025012401480538,0.3974987598519462,0.6783123091307881,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.32217859875239707,0.601039730107207,0.3989602698927929,0.6778214012476028,16.0,17.0
77,tree6_49788.uai,20,0.3216876908692122,0.6025012401480538,0.3974987598519462,0.6783123091307881,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.32217859875239707,0.601039730107207,0.3989602698927929,0.6778214012476028,7.0,18.0
78,tree6_49788.uai,20,0.3216876908692122,0.6025012401480538,0.3974987598519462,0.6783123091307881,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.32217859875239707,0.601039730107207,0.3989602698927929,0.6778214012476028,12.0,19.0
79,tree6_49788.uai,20,0.3216876908692122,0.6025067315195118,0.3974932684804882,0.6783123091307881,0.318752,0.6190399999999999,0.38096,0.6812480000000001,0.32217859875239707,0.601039730107207,0.3989602698927929,0.6778214012476028,31.0,20.0
80,tree6_30302.uai,20,0.8222088231715587,0.8222088231715587,0.17779117682844128,0.17779117682844128,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8222088231715586,0.8222088231715586,0.17779117682844126,0.17779117682844126,36.0,1.0
81,tree6_30302.uai,20,0.8206945443527257,0.8233329906762875,0.1766670093237125,0.17930545564727435,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8218607292718104,0.8222088231715586,0.17779117682844126,0.17813927072818955,18.0,2.0
82,tree6_30302.uai,20,0.8206771803412765,0.8233329906762875,0.1766670093237125,0.17932281965872357,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8218607292718104,0.8222088231715586,0.17779117682844126,0.17813927072818955,21.0,3.0
83,tree6_30302.uai,20,0.8196175525386972,0.8233329906762875,0.1766670093237125,0.18038244746130286,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8196654757380444,0.8222088231715586,0.17779117682844126,0.18033452426195568,28.0,4.0
84,tree6_30302.uai,20,0.8196175525386972,0.8233329906762875,0.1766670093237125,0.18038244746130286,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8196654757380444,0.8226492156954963,0.17735078430450368,0.18033452426195568,16.0,5.0
85,tree6_30302.uai,20,0.8162272939820667,0.8233329906762875,0.1766670093237125,0.18377270601793322,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8226492156954963,0.17735078430450368,0.18376321673820784,28.0,6.0
86,tree6_30302.uai,20,0.8161799670751617,0.8233329906762875,0.1766670093237125,0.18382003292483823,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8226492156954963,0.17735078430450368,0.18376321673820784,36.0,7.0
87,tree6_30302.uai,20,0.8161799670751617,0.8233497304803815,0.1766502695196185,0.18382003292483823,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8226492156954963,0.17735078430450368,0.18376321673820784,26.0,8.0
88,tree6_30302.uai,20,0.8161729841696206,0.8233497304803815,0.1766502695196185,0.18382701583037947,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8226492156954963,0.17735078430450368,0.18376321673820784,43.0,9.0
89,tree6_30302.uai,20,0.8161729841696206,0.8233497304803815,0.1766502695196185,0.18382701583037947,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8226492156954963,0.17735078430450368,0.18376321673820784,18.0,10.0
90,tree6_30302.uai,20,0.8161723482100439,0.8233889716410062,0.1766110283589938,0.18382765178995605,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8226492156954963,0.17735078430450368,0.18376321673820784,31.0,11.0
91,tree6_30302.uai,20,0.8161723482100439,0.8233889716410062,0.1766110283589938,0.18382765178995605,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8226492156954963,0.17735078430450368,0.18376321673820784,33.0,12.0
92,tree6_30302.uai,20,0.8161723482100439,0.8247822833429849,0.17521771665701516,0.18382765178995605,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8242087404297459,0.1757912595702541,0.18376321673820784,13.0,13.0
93,tree6_30302.uai,20,0.8161723482100439,0.8247822833429849,0.17521771665701516,0.18382765178995605,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8242087404297459,0.1757912595702541,0.18376321673820784,30.0,14.0
94,tree6_30302.uai,20,0.816170737290494,0.8247822833429849,0.17521771665701516,0.183829262709506,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8242087404297459,0.1757912595702541,0.18376321673820784,35.0,15.0
95,tree6_30302.uai,20,0.816170737290494,0.8247822833429849,0.17521771665701516,0.183829262709506,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8242087404297459,0.1757912595702541,0.18376321673820784,34.0,16.0
96,tree6_30302.uai,20,0.816170737290494,0.8247822833429849,0.17521771665701516,0.183829262709506,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8242087404297459,0.1757912595702541,0.18376321673820784,40.0,17.0
97,tree6_30302.uai,20,0.816170737290494,0.8247825904051949,0.17521740959480536,0.183829262709506,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8242087404297459,0.1757912595702541,0.18376321673820784,38.0,18.0
98,tree6_30302.uai,20,0.816170737290494,0.8249392356862457,0.17506076431375434,0.183829262709506,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8242087404297459,0.1757912595702541,0.18376321673820784,34.0,19.0
99,tree6_30302.uai,20,0.816170737290494,0.8249392356862457,0.17506076431375434,0.183829262709506,0.8248599999999999,0.8309799999999999,0.16902000000000003,0.17514,0.8162367832617922,0.8242087404297459,0.1757912595702541,0.18376321673820784,28.0,20.0
100,tree4_39159.uai,20,0.12387101045684143,0.12387101045684143,0.8761289895431585,0.8761289895431585,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.12387101045684142,0.12387101045684142,0.8761289895431584,0.8761289895431584,5.0,1.0
101,tree4_39159.uai,20,0.12387101045684143,0.1345141854415673,0.8654858145584327,0.8761289895431585,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.12387101045684142,0.1345141854415673,0.8654858145584327,0.8761289895431584,5.0,2.0
102,tree4_39159.uai,20,0.10771064852220769,0.1345141854415673,0.8654858145584327,0.8922893514777923,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10772118192772176,0.1345141854415673,0.8654858145584327,0.8922788180722783,5.0,3.0
103,tree4_39159.uai,20,0.10747444813058285,0.1345141854415673,0.8654858145584327,0.8925255518694172,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10772118192772176,0.1345141854415673,0.8654858145584327,0.8922788180722783,2.0,4.0
104,tree4_39159.uai,20,0.10204991097491352,0.1345141854415673,0.8654858145584327,0.8979500890250864,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10215733057369047,0.1345141854415673,0.8654858145584327,0.8978426694263095,4.0,5.0
105,tree4_39159.uai,20,0.10204991097491352,0.13452659116945487,0.8654734088305451,0.8979500890250864,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10215733057369047,0.1345141854415673,0.8654858145584327,0.8978426694263095,5.0,6.0
106,tree4_39159.uai,20,0.10204991097491352,0.13542557296978003,0.86457442703022,0.8979500890250864,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10215733057369047,0.13520898586135277,0.8647910141386472,0.8978426694263095,5.0,7.0
107,tree4_39159.uai,20,0.10199216270704661,0.13542557296978003,0.86457442703022,0.8980078372929534,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10215733057369047,0.13520898586135277,0.8647910141386472,0.8978426694263095,5.0,8.0
108,tree4_39159.uai,20,0.10199216270704661,0.13542557296978003,0.86457442703022,0.8980078372929534,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10215733057369047,0.13520898586135277,0.8647910141386472,0.8978426694263095,5.0,9.0
109,tree4_39159.uai,20,0.10171504117702893,0.13542557296978003,0.86457442703022,0.8982849588229711,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10171504117702893,0.13520898586135277,0.8647910141386472,0.8982849588229711,5.0,10.0
110,tree4_39159.uai,20,0.10171504117702893,0.13542557296978003,0.86457442703022,0.8982849588229711,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10171504117702893,0.13520898586135277,0.8647910141386472,0.8982849588229711,5.0,11.0
111,tree4_39159.uai,20,0.10171504117702893,0.13544274860556932,0.8645572513944307,0.8982849588229711,0.10950000000000001,0.14350000000000002,0.8565,0.8905000000000001,0.10171504117702893,0.13520898586135277,0.8647910141386472,0.8982849588229711,3.0,12.0
