,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,num_points
0,tree4_48362.uai,20,0.8378886065966787,0.8378886065966787,0.16211139340332129,0.16211139340332129,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8378886065966786,0.8378886065966786,0.16211139340332126,0.16211139340332126,1.0
1,tree4_48362.uai,20,0.826731170820877,0.8512576699919416,0.14874233000805837,0.17326882917912304,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8378886065966786,0.8405478245232307,0.15945217547676918,0.16211139340332126,2.0
2,tree4_48362.uai,20,0.826731170820877,0.8512576699919416,0.14874233000805837,0.17326882917912304,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8378886065966786,0.8405478245232307,0.15945217547676918,0.16211139340332126,3.0
3,tree4_48362.uai,20,0.7621435812002724,0.9100959353216236,0.08990406467837642,0.23785641879972766,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8362235739416346,0.8405478245232307,0.15945217547676918,0.1637764260583656,4.0
4,tree4_48362.uai,20,0.761053607499571,0.9100959353216236,0.08990406467837642,0.23894639250042904,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8336159452652253,0.8405478245232307,0.15945217547676918,0.16638405473477463,5.0
5,tree4_48362.uai,20,0.7588823027737404,0.9100959353216236,0.08990406467837642,0.24111769722625964,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8314741802997698,0.8405478245232307,0.15945217547676918,0.1685258197002302,6.0
6,tree4_48362.uai,20,0.7385271756893671,0.9315436905100548,0.06845630948994516,0.26147282431063285,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8314741802997698,0.842111346411156,0.15788865358884405,0.1685258197002302,7.0
7,tree4_48362.uai,20,0.7385271756893671,0.9315436905100548,0.06845630948994516,0.26147282431063285,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8314741802997698,0.842111346411156,0.15788865358884405,0.1685258197002302,8.0
8,tree4_48362.uai,20,0.7304114512566511,0.9387852410162666,0.06121475898373339,0.269588548743349,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.829786016926836,0.842111346411156,0.15788865358884405,0.17021398307316382,9.0
9,tree4_48362.uai,20,0.7271277903167239,0.9387852410162666,0.06121475898373339,0.2728722096832761,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8238086295544023,0.842111346411156,0.15788865358884405,0.17619137044559774,10.0
10,tree4_48362.uai,20,0.725772483361124,0.9399712445539872,0.060028755446012855,0.27422751663887607,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8238086295544023,0.842111346411156,0.15788865358884405,0.17619137044559774,11.0
11,tree4_48362.uai,20,0.725772483361124,0.940017136257859,0.05998286374214123,0.27422751663887607,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8238086295544023,0.842111346411156,0.15788865358884405,0.17619137044559774,12.0
12,tree4_48362.uai,20,0.7235831192597209,0.9423342978762876,0.05766570212371229,0.27641688074027915,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8238086295544023,0.8423597410517606,0.15764025894823955,0.17619137044559774,13.0
13,tree4_48362.uai,20,0.7235831192597209,0.9423342978762876,0.05766570212371229,0.27641688074027915,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8238086295544023,0.8423597410517606,0.15764025894823955,0.17619137044559774,14.0
