,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,num_points
0,tree4_48362.uai,20,0.8394640299178333,0.8394640299178333,0.1605359700821669,0.1605359700821669,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8394640299178332,0.8394640299178332,0.16053597008216688,0.16053597008216688,1.0
1,tree4_48362.uai,20,0.828526620489708,0.8513280955726031,0.14867190442739678,0.171473379510292,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8394640299178332,0.8406280858623758,0.1593719141376243,0.16053597008216688,2.0
2,tree4_48362.uai,20,0.828526620489708,0.8513280955726031,0.14867190442739678,0.171473379510292,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.839303571545241,0.8406280858623758,0.1593719141376243,0.16069642845475895,3.0
3,tree4_48362.uai,20,0.7652127080593659,0.9101663609022844,0.08983363909771548,0.23478729194063414,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8368447211960348,0.8406280858623758,0.1593719141376243,0.1631552788039652,4.0
4,tree4_48362.uai,20,0.7646212753418183,0.9101663609022844,0.08983363909771548,0.2353787246581817,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8363337483746165,0.8406280858623758,0.1593719141376243,0.1636662516253836,5.0
5,tree4_48362.uai,20,0.7632812035346955,0.9101663609022844,0.08983363909771548,0.2367187964653045,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8349505515091236,0.8406280858623758,0.1593719141376243,0.16504944849087638,6.0
6,tree4_48362.uai,20,0.7429260764503222,0.9315944187999697,0.06840558120003021,0.2570739235496778,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8349505515091236,0.8421911990170948,0.15780880098290512,0.16504944849087638,7.0
7,tree4_48362.uai,20,0.7429260764503222,0.9315944187999697,0.06840558120003021,0.2570739235496778,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8349505515091236,0.8421911990170948,0.15780880098290512,0.16504944849087638,8.0
8,tree4_48362.uai,20,0.7350350299400847,0.9388359693061814,0.061164030693818504,0.26496497005991526,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8333150350384002,0.8421911990170948,0.15780880098290512,0.1666849649615998,9.0
9,tree4_48362.uai,20,0.7320388632087679,0.9388359693061814,0.061164030693818504,0.2679611367912322,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8421911990170948,0.15780880098290512,0.1712991472208283,10.0
10,tree4_48362.uai,20,0.7307226415079469,0.940021972843902,0.059978027156097985,0.2692773584920531,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8421911990170948,0.15780880098290512,0.1712991472208283,11.0
11,tree4_48362.uai,20,0.7307226415079469,0.9400504378809625,0.05994956211903745,0.2692773584920531,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8421911990170948,0.15780880098290512,0.1712991472208283,12.0
12,tree4_48362.uai,20,0.7285332774065437,0.9423616415817105,0.057638358418289515,0.2714667225934563,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8423870847571816,0.15761291524281845,0.1712991472208283,13.0
13,tree4_48362.uai,20,0.7285332774065437,0.9423616415817105,0.057638358418289515,0.2714667225934563,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8423870847571816,0.15761291524281845,0.1712991472208283,14.0
14,tree4_48362.uai,20,0.7285332774065437,0.9423616415817105,0.057638358418289515,0.2714667225934563,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8423870847571816,0.15761291524281845,0.1712991472208283,15.0
15,tree4_48362.uai,20,0.7285332774065437,0.9423616415817105,0.057638358418289515,0.2714667225934563,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8423870847571816,0.15761291524281845,0.1712991472208283,16.0
16,tree4_48362.uai,20,0.7285332774065437,0.9423616415817105,0.057638358418289515,0.2714667225934563,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8423870847571816,0.15761291524281845,0.1712991472208283,17.0
17,tree4_48362.uai,20,0.7285332774065437,0.9423616415817105,0.057638358418289515,0.2714667225934563,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8423870847571816,0.15761291524281845,0.1712991472208283,18.0
18,tree4_48362.uai,20,0.7255774901205178,0.9423616415817105,0.057638358418289515,0.2744225098794823,0.7275,0.9452999999999999,0.054699999999999985,0.2725,0.8287008527791717,0.8423870847571816,0.15761291524281845,0.1712991472208283,19.0
