,model,numberPoints,Paplp0_lbound,Paplp0_ubound,Paplp1_lbound,Paplp1_ubound,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,cn_time,em_iter,em_time,inside,num_points,precise0,precise1,uq_time
0,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.49690380925641553,0.49690380925641553,0.5030961907435845,0.5030961907435845,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49690380925641564,0.49690380925641564,0.5030961907435846,0.5030961907435846,20.843483,28.0,11056.0,1.0,1.0,0.49690380925641564,0.5030961907435846,3.163711
1,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.495576240320138,0.5011671347057357,0.4988328652942643,0.5044237596798623,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49690380925641564,0.4998408393820005,0.5001591606179994,0.5030961907435846,53.11112,69.0,27002.0,1.0,2.0,0.4998408393820005,0.5001591606179994,0.286694
2,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.48394786583497035,0.5106274160639316,0.4893725839360684,0.5160521341650296,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4968574141355126,0.4998408393820005,0.5001591606179994,0.5031425858644875,78.336158,93.0,36166.0,1.0,3.0,0.4968574141355126,0.5031425858644875,0.274468
3,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4811236473352403,0.5129425896259295,0.48705741037407047,0.5188763526647596,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4964701685187656,0.4998408393820005,0.5001591606179994,0.5035298314812344,123.855578,46.0,17857.0,1.0,4.0,0.4964701685187656,0.5035298314812344,0.31969800000000004
4,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4808594441357844,0.5131228391947383,0.48687716080526167,0.5191405558642156,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4960885016988552,0.4998408393820005,0.5001591606179994,0.5039114983011448,147.32271,31.0,11989.0,1.0,5.0,0.4960885016988552,0.5039114983011448,0.377116
5,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4808594441357844,0.5131228391947383,0.48687716080526167,0.5191405558642156,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4960885016988552,0.4998408393820005,0.5001591606179994,0.5039114983011448,177.120103,99.0,38452.0,1.0,6.0,0.4998144326900027,0.5001855673099973,0.32787299999999997
6,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4791343430147483,0.514454069253619,0.48554593074638097,0.5208656569852518,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4960885016988552,0.4998408393820005,0.5001591606179994,0.5039114983011448,239.895073,21.0,8139.0,1.0,7.0,0.4975137872815372,0.5024862127184627,0.488836
7,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4791343430147483,0.514454069253619,0.48554593074638097,0.5208656569852518,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.4960885016988552,0.4998408393820005,0.5001591606179994,0.5039114983011448,288.044209,68.0,26865.0,1.0,8.0,0.4965090511259519,0.503490948874048,0.350225
8,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4791343430147483,0.514454069253619,0.48554593074638097,0.5208656569852518,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49493047778913163,0.4998408393820005,0.5001591606179994,0.5050695222108683,304.273639,76.0,29453.0,1.0,9.0,0.49493047778913163,0.5050695222108683,0.468507
9,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4791343430147483,0.514454069253619,0.48554593074638097,0.5208656569852518,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49493047778913163,0.4998408393820005,0.5001591606179994,0.5050695222108683,376.408434,68.0,26654.0,1.0,10.0,0.49497192085894465,0.5050280791410554,0.42496500000000004
10,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.47913434301474783,0.5144540692536187,0.4855459307463813,0.5208656569852521,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49493047778913163,0.4998408393820005,0.5001591606179994,0.5050695222108683,462.482329,80.0,31082.0,1.0,11.0,0.4961844752581656,0.5038155247418346,0.407508
11,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.47913434301474783,0.5144540692536187,0.4855459307463813,0.5208656569852521,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49493047778913163,0.4998408393820005,0.5001591606179994,0.5050695222108683,578.473263,74.0,28780.0,1.0,12.0,0.4959530140604472,0.5040469859395531,0.33732
12,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4791343430147478,0.5144540692536187,0.4855459307463813,0.5208656569852522,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49457502401279785,0.4998408393820005,0.5001591606179994,0.5054249759872022,726.907883,74.0,28603.0,1.0,13.0,0.49457502401279785,0.5054249759872022,0.338754
13,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4791343430147478,0.5144540692536187,0.4855459307463813,0.5208656569852522,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49457502401279785,0.4998408393820005,0.5001591606179994,0.5054249759872022,899.793112,71.0,27573.0,1.0,14.0,0.495499580604286,0.5045004193957137,0.55188
14,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.4791343430147478,0.5144540692536187,0.4855459307463813,0.5208656569852522,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49457502401279785,0.4998408393820005,0.5001591606179994,0.5054249759872022,1114.936738,94.0,37654.0,1.0,15.0,0.49846101886885025,0.5015389811311497,0.5911299999999999
15,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.47906640674744955,0.5148194870767975,0.4851805129232028,0.5209335932525502,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49457502401279785,0.4998408393820005,0.5001591606179994,0.5054249759872022,1236.8541,48.0,19407.0,1.0,16.0,0.49704835118251733,0.5029516488174827,0.330427
16,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.47906640674744955,0.5148194870767975,0.4851805129232028,0.5209335932525502,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49457502401279785,0.4998408393820005,0.5001591606179994,0.5054249759872022,1183.855006,49.0,23390.0,1.0,17.0,0.495016305470677,0.5049836945293232,0.376217
17,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.47906640674744955,0.5148194870767975,0.4851805129232028,0.5209335932525502,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49457502401279785,0.4998408393820005,0.5001591606179994,0.5054249759872022,1342.320127,92.0,37138.0,1.0,18.0,0.4973966954361791,0.502603304563821,0.37301799999999996
18,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.47906640674744955,0.5148194870767975,0.4851805129232028,0.5209335932525502,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49457502401279785,0.4998408393820005,0.5001591606179994,0.5054249759872022,1537.70161,80.0,31175.0,1.0,19.0,0.49937911979659466,0.5006208802034057,0.39039900000000005
19,poly6_11613.uai,20,0.490325,0.49591624999999995,0.50408375,0.509675,0.47906640674744955,0.5148194870767975,0.4851805129232028,0.5209335932525502,0.47795494999999993,0.5082863,0.4917137,0.52204505,0.49457502401279785,0.4998408393820005,0.5001591606179994,0.5054249759872022,1661.990654,29.0,11413.0,1.0,20.0,0.4954257800670448,0.504574219932955,0.30897399999999997
20,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.043766938481155634,0.043766938481155634,0.9562330615188444,0.9562330615188444,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.043766938481155634,0.043766938481155634,0.9562330615188444,0.9562330615188444,22.424064,84.0,33851.0,1.0,1.0,0.043766938481155634,0.9562330615188444,2.296902
21,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.040884539440484674,0.047222148728844206,0.952777851271156,0.9591154605595154,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.043766938481155634,0.04400232495036541,0.9559976750496346,0.9562330615188444,52.285303,39.0,14830.0,1.0,2.0,0.04400232495036541,0.9559976750496346,0.406956
22,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.03974981938892061,0.04738034878773086,0.9526196512122693,0.9602501806110794,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.041281687173718204,0.04400232495036541,0.9559976750496346,0.9587183128262817,67.495431,85.0,33974.0,1.0,3.0,0.041281687173718204,0.9587183128262817,0.380044
23,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.0387178772186382,0.04752421979087501,0.9524757802091249,0.9612821227813618,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04400232495036541,0.9559976750496346,0.9602070809136334,94.28128,53.0,21365.0,1.0,4.0,0.039792919086366785,0.9602070809136334,0.441707
24,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.03871711856062211,0.0475309799214344,0.9524690200785658,0.9612828814393779,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04400232495036541,0.9559976750496346,0.9602070809136334,89.532412,74.0,29706.0,1.0,5.0,0.04380911955865573,0.9561908804413443,0.29009799999999997
25,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.03871061000912617,0.04758897529870844,0.9524110247012916,0.9612893899908739,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04400232495036541,0.9559976750496346,0.9602070809136334,110.455096,74.0,29576.0,1.0,6.0,0.04348257403235679,0.9565174259676434,0.602306
26,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.0387056751972155,0.04761457563607141,0.9523854243639286,0.9612943248027845,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04400232495036541,0.9559976750496346,0.9602070809136334,130.16748,94.0,36986.0,1.0,7.0,0.043933798588202205,0.9560662014117977,0.38061
27,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.0387056751972155,0.04761457563607141,0.9523854243639286,0.9612943248027845,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04436884231913864,0.9556311576808613,0.9602070809136334,177.876148,67.0,26868.0,1.0,8.0,0.04436884231913864,0.9556311576808613,0.388653
28,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.03853953737929807,0.049661571390904644,0.950338428609095,0.961460462620702,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,204.871169,29.0,11704.0,0.0,9.0,0.04867588444531331,0.9513241155546871,0.329324
29,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.038534706176000806,0.04970582892741482,0.9502941710725852,0.9614652938239994,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,139.786954,68.0,27109.0,0.0,10.0,0.04636430233975473,0.9536356976602454,0.327446
30,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.038534706176000806,0.04970582892741482,0.9502941710725852,0.9614652938239994,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,141.851835,70.0,28641.0,1.0,11.0,0.04005764135097363,0.9599423586490267,0.33636200000000005
31,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.038534706176000806,0.04970582892741482,0.9502941710725852,0.9614652938239994,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,152.16268,48.0,19227.0,1.0,12.0,0.042071824979276515,0.9579281750207234,0.304197
32,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.038534706176000806,0.04970582892741482,0.9502941710725852,0.9614652938239994,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,189.351101,53.0,21300.0,1.0,13.0,0.04084823671124642,0.9591517632887535,0.42499
33,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.038534706176000806,0.04970582892741482,0.9502941710725852,0.9614652938239994,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,232.997696,83.0,32194.0,1.0,14.0,0.04373616290752433,0.9562638370924758,0.389183
34,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.038470618732594615,0.05029291918055809,0.9497070808194421,0.9615293812674054,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,298.447502,64.0,24448.0,0.0,15.0,0.04752984332263937,0.9524701566773608,0.317484
35,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.03645738953719065,0.06818218162085223,0.9318178183791475,0.9635426104628095,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.05491179075972406,0.9450882092402758,0.9602070809136334,305.923194,59.0,23420.0,0.0,16.0,0.05491179075972406,0.9450882092402758,0.462702
36,poly6_39497.uai,20,0.037958080000000005,0.043853759999999964,0.95614624,0.96204192,0.03645738953719065,0.06818218162085223,0.9318178183791475,0.9635426104628095,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.05491179075972406,0.9450882092402758,0.9602070809136334,418.417518,77.0,30104.0,1.0,17.0,0.04145008833125145,0.9585499116687486,0.48031999999999997
