,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,em_iter,inside,num_points,precise0,precise1
15,poly4_52551.uai,20,0.10716597748163027,0.9507550857972613,0.049244914202738695,0.8928340225183697,0.06879999999999999,0.9688,0.0312,0.9312,0.10716597748163031,0.9507550857972612,0.04924491420273867,0.8928340225183697,18.0,1.0,16.0,0.9507550857972612,0.04924491420273867
16,poly4_52551.uai,20,0.07286560926615632,0.9507550857972613,0.049244914202738695,0.9271343907338437,0.06879999999999999,0.9688,0.0312,0.9312,0.07286560926615639,0.9507550857972612,0.04924491420273867,0.9271343907338435,16.0,1.0,17.0,0.07286560926615639,0.9271343907338435
17,poly4_52551.uai,20,0.07286560926615632,0.9507550857972613,0.049244914202738695,0.9271343907338437,0.06879999999999999,0.9688,0.0312,0.9312,0.07286560926615639,0.9507550857972612,0.04924491420273867,0.9271343907338435,14.0,1.0,18.0,0.24870065440209393,0.751299345597906
18,poly4_52551.uai,20,0.07286560926615632,0.9507550857972613,0.049244914202738695,0.9271343907338437,0.06879999999999999,0.9688,0.0312,0.9312,0.07286560926615639,0.9507550857972612,0.04924491420273867,0.9271343907338435,17.0,1.0,19.0,0.1273745489896919,0.8726254510103083
19,poly4_52551.uai,20,0.07286560926615632,0.9507550857972613,0.049244914202738695,0.9271343907338437,0.06879999999999999,0.9688,0.0312,0.9312,0.07286560926615639,0.9507550857972612,0.04924491420273867,0.9271343907338435,14.0,1.0,20.0,0.653129967367741,0.3468700326322592
20,poly4_52961.uai,20,0.8683439313029994,0.8683439313029994,0.13165606869700064,0.13165606869700064,0.508,0.97,0.03,0.492,0.8683439313029994,0.8683439313029994,0.13165606869700064,0.13165606869700064,12.0,1.0,1.0,0.8683439313029994,0.13165606869700064
21,poly4_52961.uai,20,0.6296722346002697,0.8683439313029994,0.13165606869700064,0.3703277653997304,0.508,0.97,0.03,0.492,0.6296722346002717,0.8683439313029994,0.13165606869700064,0.3703277653997282,13.0,1.0,2.0,0.6296722346002717,0.3703277653997282
22,poly4_52961.uai,20,0.6296722346002697,0.8683439313029994,0.13165606869700064,0.3703277653997304,0.508,0.97,0.03,0.492,0.6296722346002717,0.8683439313029994,0.13165606869700064,0.3703277653997282,7.0,1.0,3.0,0.7790498470388698,0.2209501529611302
23,poly4_52961.uai,20,0.5990278198826064,0.8683439313029994,0.13165606869700064,0.4009721801173935,0.508,0.97,0.03,0.492,0.5990278198826033,0.8683439313029994,0.13165606869700064,0.4009721801173966,9.0,1.0,4.0,0.5990278198826033,0.4009721801173966
24,poly4_52961.uai,20,0.5962351005182039,0.8683439313029994,0.13165606869700064,0.40376489948179606,0.508,0.97,0.03,0.492,0.5962351005182046,0.8683439313029994,0.13165606869700064,0.4037648994817955,11.0,1.0,5.0,0.5962351005182046,0.4037648994817955
25,poly4_52961.uai,20,0.5962351005182039,0.902198380465578,0.09780161953442207,0.40376489948179606,0.508,0.97,0.03,0.492,0.5962351005182046,0.9021983804655775,0.0978016195344224,0.4037648994817955,6.0,1.0,6.0,0.9021983804655775,0.0978016195344224
26,poly4_52961.uai,20,0.4979747172327465,0.902198380465578,0.09780161953442207,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.9021983804655775,0.0978016195344224,0.5020252827672522,11.0,0.0,7.0,0.49797471723274755,0.5020252827672522
27,poly4_52961.uai,20,0.4979747172327465,0.902198380465578,0.09780161953442207,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.9021983804655775,0.0978016195344224,0.5020252827672522,9.0,1.0,8.0,0.5210869644684234,0.4789130355315766
28,poly4_52961.uai,20,0.4979747172327465,0.902198380465578,0.09780161953442207,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.9021983804655775,0.0978016195344224,0.5020252827672522,10.0,1.0,9.0,0.6361618479759014,0.3638381520240986
29,poly4_52961.uai,20,0.4979747172327465,0.9580986371531752,0.041901362846824754,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.958098637153175,0.041901362846824955,0.5020252827672522,9.0,1.0,10.0,0.958098637153175,0.041901362846824955
30,poly4_52961.uai,20,0.4979747172327465,0.9580986371531752,0.041901362846824754,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.958098637153175,0.041901362846824955,0.5020252827672522,8.0,1.0,11.0,0.5157854762729973,0.4842145237270028
31,poly4_52961.uai,20,0.4979747172327465,0.9580986371531752,0.041901362846824754,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.958098637153175,0.041901362846824955,0.5020252827672522,10.0,1.0,12.0,0.93678373951357,0.06321626048643005
32,poly4_52961.uai,20,0.4979747172327465,0.9580986371531752,0.041901362846824754,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.958098637153175,0.041901362846824955,0.5020252827672522,12.0,1.0,13.0,0.5147442409462875,0.4852557590537124
33,poly4_52961.uai,20,0.4979747172327465,0.9580986371531752,0.041901362846824754,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.958098637153175,0.041901362846824955,0.5020252827672522,12.0,1.0,14.0,0.7155134688423281,0.2844865311576719
34,poly4_52961.uai,20,0.4979747172327465,0.9580986371531752,0.041901362846824754,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.958098637153175,0.041901362846824955,0.5020252827672522,11.0,1.0,15.0,0.7495192979391384,0.25048070206086137
35,poly4_52961.uai,20,0.4979747172327465,0.9592401638025323,0.04075983619746765,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.9592401638025325,0.04075983619746737,0.5020252827672522,11.0,1.0,16.0,0.9592401638025325,0.04075983619746737
36,poly4_52961.uai,20,0.4979747172327465,0.9592401638025323,0.04075983619746765,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.9592401638025325,0.04075983619746737,0.5020252827672522,7.0,1.0,17.0,0.7950976810540247,0.20490231894597533
37,poly4_52961.uai,20,0.4979747172327465,0.9592401638025323,0.04075983619746765,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.9592401638025325,0.04075983619746737,0.5020252827672522,9.0,1.0,18.0,0.5186829558031447,0.48131704419685517
38,poly4_52961.uai,20,0.4979747172327465,0.9592401638025323,0.04075983619746765,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.9592401638025325,0.04075983619746737,0.5020252827672522,7.0,1.0,19.0,0.8782409670129738,0.12175903298702616
39,poly4_52961.uai,20,0.4979747172327465,0.9592401638025323,0.04075983619746765,0.5020252827672534,0.508,0.97,0.03,0.492,0.49797471723274755,0.9592401638025325,0.04075983619746737,0.5020252827672522,9.0,1.0,20.0,0.9231301968261638,0.07686980317383608
40,poly4_73359.uai,20,0.1630538116348472,0.1630538116348472,0.8369461883651528,0.8369461883651528,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.16305381163484722,0.836946188365153,0.836946188365153,26.0,1.0,1.0,0.16305381163484722,0.836946188365153
41,poly4_73359.uai,20,0.13792137338126584,0.431732229964971,0.5682677700350293,0.8620786266187341,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.4065997917113891,0.593400208288611,0.836946188365153,28.0,1.0,2.0,0.4065997917113891,0.593400208288611
42,poly4_73359.uai,20,0.13792137338126584,0.431732229964971,0.5682677700350293,0.8620786266187341,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.4065997917113891,0.593400208288611,0.836946188365153,20.0,1.0,3.0,0.229649708600138,0.770350291399862
43,poly4_73359.uai,20,0.13759040911031906,0.431732229964971,0.5682677700350293,0.8624095908896807,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.4065997917113891,0.593400208288611,0.836946188365153,3.0,1.0,4.0,0.40570607039607287,0.5942939296039271
44,poly4_73359.uai,20,0.13759040911031906,0.431732229964971,0.5682677700350293,0.8624095908896807,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.4065997917113891,0.593400208288611,0.836946188365153,22.0,1.0,5.0,0.3506654646035401,0.6493345353964599
45,poly4_73359.uai,20,0.13759040911031906,0.431732229964971,0.5682677700350293,0.8624095908896807,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.4065997917113891,0.593400208288611,0.836946188365153,20.0,1.0,6.0,0.20654614911906172,0.7934538508809382
46,poly4_73359.uai,20,0.13698727373947459,0.4418641713846074,0.5581358286153929,0.8630127262605254,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.41579763348923526,0.5842023665107647,0.836946188365153,26.0,1.0,7.0,0.41579763348923526,0.5842023665107647
47,poly4_73359.uai,20,0.13698727373947459,0.4418641713846074,0.5581358286153929,0.8630127262605254,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.41579763348923526,0.5842023665107647,0.836946188365153,2.0,1.0,8.0,0.38072831498198606,0.6192716850180137
48,poly4_73359.uai,20,0.13698727373947459,0.4418641713846074,0.5581358286153929,0.8630127262605254,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.41579763348923526,0.5842023665107647,0.836946188365153,3.0,1.0,9.0,0.2912643543363025,0.7087356456636973
49,poly4_73359.uai,20,0.13698727373947459,0.4418641713846074,0.5581358286153929,0.8630127262605254,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.41579763348923526,0.5842023665107647,0.836946188365153,27.0,1.0,10.0,0.21317518712425096,0.7868248128757491
50,poly4_73359.uai,20,0.13698727373947459,0.4418641713846074,0.5581358286153929,0.8630127262605254,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.16305381163484722,0.41579763348923526,0.5842023665107647,0.836946188365153,22.0,1.0,11.0,0.4137374693131895,0.5862625306868107
51,poly4_73359.uai,20,0.10311042962403223,0.4450355693423399,0.5549644306576601,0.8968895703759677,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.1323483654771368,0.41579763348923526,0.5842023665107647,0.8676516345228631,20.0,1.0,12.0,0.1323483654771368,0.8676516345228631
52,poly4_73359.uai,20,0.10256170689822322,0.45080139923685913,0.5491986007631411,0.8974382931017768,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.1323483654771368,0.421014740657946,0.578985259342054,0.8676516345228631,27.0,1.0,13.0,0.421014740657946,0.578985259342054
53,poly4_73359.uai,20,0.10256170689822322,0.45080139923685913,0.5491986007631411,0.8974382931017768,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.1323483654771368,0.421014740657946,0.578985259342054,0.8676516345228631,25.0,1.0,14.0,0.32506609379043605,0.674933906209564
54,poly4_73359.uai,20,0.10256170689822322,0.45080139923685913,0.5491986007631411,0.8974382931017768,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.1323483654771368,0.421014740657946,0.578985259342054,0.8676516345228631,3.0,1.0,15.0,0.1902607729055908,0.8097392270944094
55,poly4_73359.uai,20,0.10256170689822322,0.45080139923685913,0.5491986007631411,0.8974382931017768,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.1323483654771368,0.421014740657946,0.578985259342054,0.8676516345228631,28.0,1.0,16.0,0.21788499792158117,0.782115002078419
56,poly4_73359.uai,20,0.10256170689822322,0.45080139923685913,0.5491986007631411,0.8974382931017768,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.1323483654771368,0.421014740657946,0.578985259342054,0.8676516345228631,3.0,1.0,17.0,0.32592283786169635,0.6740771621383036
57,poly4_73359.uai,20,0.10256170689822322,0.45080139923685913,0.5491986007631411,0.8974382931017768,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.1323483654771368,0.421014740657946,0.578985259342054,0.8676516345228631,22.0,1.0,18.0,0.4077124553195357,0.5922875446804644
58,poly4_73359.uai,20,0.10256170689822322,0.45080139923685913,0.5491986007631411,0.8974382931017768,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.1323483654771368,0.421014740657946,0.578985259342054,0.8676516345228631,20.0,1.0,19.0,0.2774484441498011,0.7225515558501989
59,poly4_73359.uai,20,0.10256170689822322,0.45080139923685913,0.5491986007631411,0.8974382931017768,0.07840000000000001,0.4484000000000001,0.5516000000000002,0.9216000000000002,0.1323483654771368,0.421014740657946,0.578985259342054,0.8676516345228631,21.0,1.0,20.0,0.13486556913282557,0.8651344308671745
60,poly4_58657.uai,20,0.5217331011360927,0.5217331011360927,0.4782668988639073,0.4782668988639073,0.012,0.662,0.33799999999999997,0.988,0.5217331011360927,0.5217331011360927,0.4782668988639073,0.4782668988639073,21.0,1.0,1.0,0.5217331011360927,0.4782668988639073
61,poly4_58657.uai,20,0.19136352881928625,0.5217331011360927,0.4782668988639073,0.8086364711807138,0.012,0.662,0.33799999999999997,0.988,0.19136352881928617,0.5217331011360927,0.4782668988639073,0.8086364711807139,22.0,1.0,2.0,0.19136352881928617,0.8086364711807139
62,poly4_58657.uai,20,0.19136352881928625,0.5217331011360927,0.4782668988639073,0.8086364711807138,0.012,0.662,0.33799999999999997,0.988,0.19136352881928617,0.5217331011360927,0.4782668988639073,0.8086364711807139,7.0,1.0,3.0,0.3937799602307167,0.6062200397692832
63,poly4_58657.uai,20,0.14900909139316623,0.5217331011360927,0.4782668988639073,0.8509909086068337,0.012,0.662,0.33799999999999997,0.988,0.14900909139316615,0.5217331011360927,0.4782668988639073,0.8509909086068339,13.0,1.0,4.0,0.14900909139316615,0.8509909086068339
64,poly4_58657.uai,20,0.14510810841180857,0.5217331011360927,0.4782668988639073,0.8548918915881915,0.012,0.662,0.33799999999999997,0.988,0.14510810841180846,0.5217331011360927,0.4782668988639073,0.8548918915881917,19.0,1.0,5.0,0.14510810841180846,0.8548918915881917
65,poly4_58657.uai,20,0.14510810841180857,0.5667872302415299,0.4332127697584702,0.8548918915881915,0.012,0.662,0.33799999999999997,0.988,0.14510810841180846,0.5667872302415297,0.4332127697584703,0.8548918915881917,21.0,1.0,6.0,0.5667872302415297,0.4332127697584703
66,poly4_58657.uai,20,0.009107859521558702,0.5667872302415299,0.4332127697584702,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.5667872302415297,0.4332127697584703,0.9908921404784411,22.0,0.0,7.0,0.00910785952155868,0.9908921404784411
67,poly4_58657.uai,20,0.009107859521558702,0.5667872302415299,0.4332127697584702,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.5667872302415297,0.4332127697584703,0.9908921404784411,11.0,1.0,8.0,0.04114612814387978,0.9588538718561203
68,poly4_58657.uai,20,0.009107859521558702,0.5667872302415299,0.4332127697584702,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.5667872302415297,0.4332127697584703,0.9908921404784411,3.0,1.0,9.0,0.1989441940705792,0.8010558059294208
69,poly4_58657.uai,20,0.009107859521558702,0.6461364056868627,0.35386359431313735,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6461364056868627,0.3538635943131374,0.9908921404784411,19.0,1.0,10.0,0.6461364056868627,0.3538635943131374
70,poly4_58657.uai,20,0.009107859521558702,0.6461364056868627,0.35386359431313735,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6461364056868627,0.3538635943131374,0.9908921404784411,21.0,1.0,11.0,0.03415541235178552,0.9658445876482145
71,poly4_58657.uai,20,0.009107859521558702,0.6461364056868627,0.35386359431313735,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6461364056868627,0.3538635943131374,0.9908921404784411,17.0,1.0,12.0,0.6164180407478737,0.3835819592521263
72,poly4_58657.uai,20,0.009107859521558702,0.6461364056868627,0.35386359431313735,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6461364056868627,0.3538635943131374,0.9908921404784411,22.0,1.0,13.0,0.03240001414672921,0.9675999858532709
73,poly4_58657.uai,20,0.009107859521558702,0.6461364056868627,0.35386359431313735,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6461364056868627,0.3538635943131374,0.9908921404784411,19.0,1.0,14.0,0.31025244735088187,0.689747552649118
74,poly4_58657.uai,20,0.009107859521558702,0.6461364056868627,0.35386359431313735,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6461364056868627,0.3538635943131374,0.9908921404784411,4.0,1.0,15.0,0.3570490902393087,0.6429509097606914
75,poly4_58657.uai,20,0.009107859521558702,0.6471991213520402,0.35280087864795984,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6471991213520403,0.3528008786479599,0.9908921404784411,20.0,1.0,16.0,0.6471991213520403,0.3528008786479599
76,poly4_58657.uai,20,0.009107859521558702,0.6471991213520402,0.35280087864795984,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6471991213520403,0.3528008786479599,0.9908921404784411,16.0,1.0,17.0,0.41922849622142727,0.5807715037785727
77,poly4_58657.uai,20,0.009107859521558702,0.6471991213520402,0.35280087864795984,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6471991213520403,0.3528008786479599,0.9908921404784411,21.0,1.0,18.0,0.037860512036125706,0.9621394879638742
78,poly4_58657.uai,20,0.009107859521558702,0.6471991213520402,0.35280087864795984,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6471991213520403,0.3528008786479599,0.9908921404784411,7.0,1.0,19.0,0.5307266135630794,0.4692733864369205
79,poly4_58657.uai,20,0.009107859521558702,0.6471991213520402,0.35280087864795984,0.9908921404784413,0.012,0.662,0.33799999999999997,0.988,0.00910785952155868,0.6471991213520403,0.3528008786479599,0.9908921404784411,20.0,1.0,20.0,0.5973849637500979,0.4026150362499021
80,poly4_77924.uai,20,0.2628154807523117,0.2628154807523117,0.7371845192476886,0.7371845192476886,0.2375,0.2775,0.7225,0.7625,0.26281548075231165,0.26281548075231165,0.7371845192476885,0.7371845192476885,20.0,1.0,1.0,0.26281548075231165,0.7371845192476885
81,poly4_77924.uai,20,0.26063043777069267,0.26356793556207575,0.7364320644379243,0.7393695622293073,0.2375,0.2775,0.7225,0.7625,0.26138289258046005,0.26281548075231165,0.7371845192476885,0.7386171074195398,22.0,1.0,2.0,0.26138289258046005,0.7386171074195398
82,poly4_77924.uai,20,0.2437024488877969,0.2690932247112893,0.730906775288711,0.7562975511122033,0.2375,0.2775,0.7225,0.7625,0.2499801928467801,0.26281548075231165,0.7371845192476885,0.7500198071532199,5.0,1.0,3.0,0.2499801928467801,0.7500198071532199
83,poly4_77924.uai,20,0.23995686425674403,0.2704526203512445,0.7295473796487557,0.7600431357432559,0.2375,0.2775,0.7225,0.7625,0.24759400385567681,0.26281548075231165,0.7371845192476885,0.7524059961443232,14.0,1.0,4.0,0.24759400385567681,0.7524059961443232
84,poly4_77924.uai,20,0.23995686425674403,0.2704526203512445,0.7295473796487557,0.7600431357432559,0.2375,0.2775,0.7225,0.7625,0.24759400385567681,0.26281548075231165,0.7371845192476885,0.7524059961443232,18.0,1.0,5.0,0.2505295614951722,0.7494704385048279
85,poly4_77924.uai,20,0.23995686425674403,0.27287907101021375,0.727120928989786,0.7600431357432559,0.2375,0.2775,0.7225,0.7625,0.24759400385567681,0.2654449362952187,0.7345550637047812,0.7524059961443232,4.0,1.0,6.0,0.2654449362952187,0.7345550637047812
86,poly4_77924.uai,20,0.23968795916117494,0.27299656643663867,0.7270034335633611,0.7603120408388251,0.2375,0.2775,0.7225,0.7625,0.24744259418653394,0.2654449362952187,0.7345550637047812,0.7525574058134661,20.0,1.0,7.0,0.24744259418653394,0.7525574058134661
87,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,13.0,1.0,8.0,0.24655221109893283,0.7534477889010671
88,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,13.0,1.0,9.0,0.24669168060034602,0.753308319399654
89,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,21.0,1.0,10.0,0.2590324724471905,0.7409675275528095
90,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,14.0,1.0,11.0,0.25935560216665227,0.7406443978333478
91,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,17.0,1.0,12.0,0.25912768393418456,0.7408723160658154
92,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,20.0,1.0,13.0,0.26157566994888826,0.7384243300511119
93,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,20.0,1.0,14.0,0.2502526191117143,0.7497473808882857
94,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,15.0,1.0,15.0,0.24745863575659785,0.7525413642434021
95,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,22.0,1.0,16.0,0.25895666023573005,0.7410433397642701
96,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,8.0,1.0,17.0,0.2653707863738843,0.7346292136261159
97,poly4_77924.uai,20,0.23844383380260314,0.273350308707604,0.726649691292396,0.7615561661973969,0.2375,0.2775,0.7225,0.7625,0.24655221109893283,0.2654449362952187,0.7345550637047812,0.7534477889010671,16.0,1.0,18.0,0.25246305212739123,0.7475369478726087
