,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,em_iter,num_points
188,poly6_39497.uai,20,0.03673358096727474,0.050818932261961505,0.9491810677380386,0.9632664190327253,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04634225715865318,0.9536577428413469,0.9602070809136334,94.0,9.0
189,poly6_39497.uai,20,0.03673358096727474,0.050818932261961505,0.9491810677380386,0.9632664190327253,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04634225715865318,0.9536577428413469,0.9602070809136334,67.0,10.0
190,poly6_39497.uai,20,0.03673358096727474,0.05107664975781884,0.9489233502421812,0.9632664190327253,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,29.0,11.0
191,poly6_39497.uai,20,0.03673209386159853,0.051076860285305205,0.9489231397146948,0.9632679061384015,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,100.0,12.0
192,poly6_39497.uai,20,0.036732093861597974,0.05107686028530459,0.9489231397146954,0.9632679061384021,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,68.0,13.0
193,poly6_39497.uai,20,0.034591827977373334,0.07003353931236898,0.9299664606876312,0.9654081720226266,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.06298236795860156,0.9370176320413985,0.9602070809136334,100.0,14.0
194,poly6_39497.uai,20,0.034591827977373334,0.07003353931236898,0.9299664606876312,0.9654081720226266,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.06298236795860156,0.9370176320413985,0.9602070809136334,100.0,15.0
195,poly6_39497.uai,20,0.034591827977373334,0.07003353931236898,0.9299664606876312,0.9654081720226266,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.06298236795860156,0.9370176320413985,0.9602070809136334,70.0,16.0
196,poly6_39497.uai,20,0.029257128177128323,0.07775878019941072,0.9222412198005895,0.9707428718228717,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.035601120758995346,0.06298236795860156,0.9370176320413985,0.9643988792410045,100.0,17.0
197,poly6_39497.uai,20,0.029257128177129214,0.0777587801994119,0.922241219800588,0.9707428718228708,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.035601120758995346,0.06298236795860156,0.9370176320413985,0.9643988792410045,100.0,18.0
198,poly6_39497.uai,20,0.029257128177129214,0.0777587801994119,0.922241219800588,0.9707428718228708,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.035601120758995346,0.06298236795860156,0.9370176320413985,0.9643988792410045,48.0,19.0
199,poly6_39497.uai,20,0.029257128177129214,0.0777587801994119,0.922241219800588,0.9707428718228708,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.035601120758995346,0.06298236795860156,0.9370176320413985,0.9643988792410045,53.0,20.0
200,poly6_28808.uai,20,0.5776868922985113,0.5776868922985113,0.4223131077014887,0.4223131077014887,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5776868922985112,0.5776868922985112,0.4223131077014886,0.4223131077014886,24.0,1.0
201,poly6_28808.uai,20,0.5704330838154342,0.5852377507033248,0.4147622492966751,0.4295669161845657,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5776868922985112,0.5780758166052398,0.4219241833947607,0.4223131077014886,29.0,2.0
