,model,numberPoints,Paplp0_lbound,Paplp0_ubound,Paplp1_lbound,Paplp1_ubound,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,cn_time,em_iter,em_time,inside,num_points,precise0,precise1,uq_time
0,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.3386438533724048,0.3386438533724048,0.661356146627595,0.661356146627595,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.338643853372405,0.338643853372405,0.6613561466275953,0.6613561466275953,73.501975,52.0,33090.0,0.0,1.0,0.338643853372405,0.6613561466275953,2.7378109999999998
1,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.3385430319380959,0.33864434917133074,0.6613556508286691,0.6614569680619041,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.3385435307863335,0.338643853372405,0.6613561466275953,0.6614564692136665,88.283135,46.0,29340.0,0.0,2.0,0.3385435307863335,0.6614564692136665,0.92387
2,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.33853544325827334,0.3386452343368677,0.6613547656631321,0.6614645567417267,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.3385376642049893,0.338643853372405,0.6613561466275953,0.6614623357950107,73.264008,51.0,31773.0,0.0,3.0,0.3385376642049893,0.6614623357950107,0.54877
3,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.33850932618033064,0.33864545915090977,0.6613545408490905,0.6614906738196696,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.3385376642049893,0.338643853372405,0.6613561466275953,0.6614623357950107,76.222534,52.0,32142.0,0.0,4.0,0.3385806671804424,0.6614193328195576,0.674772
4,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.338396798116268,0.33864545915090977,0.6613545408490905,0.661603201883732,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.3384031098397677,0.338643853372405,0.6613561466275953,0.6615968901602325,73.47618,21.0,13037.0,0.0,5.0,0.3384031098397677,0.6615968901602325,0.5599339999999999
5,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.33817341374891174,0.3386457315905766,0.6613542684094232,0.6618265862510879,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.3381998488769013,0.338643853372405,0.6613561466275953,0.6618001511230985,70.385259,54.0,33634.0,0.0,6.0,0.3381998488769013,0.6618001511230985,0.588096
6,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.33817341374891174,0.3386457315905766,0.6613542684094232,0.6618265862510879,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.3381998488769013,0.338643853372405,0.6613561466275953,0.6618001511230985,64.284259,53.0,33010.0,0.0,7.0,0.33853208642994626,0.6614679135700537,0.572933
7,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.33817341374891174,0.3386457315905766,0.6613542684094232,0.6618265862510879,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.3381998488769013,0.338643853372405,0.6613561466275953,0.6618001511230985,71.804919,44.0,27337.0,0.0,8.0,0.3385316988116862,0.6614683011883138,0.791967
8,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.33817341374891174,0.3386476852639933,0.6613523147360065,0.6618265862510879,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.3381998488769013,0.338643853372405,0.6613561466275953,0.6618001511230985,65.24581,23.0,14318.0,0.0,9.0,0.33853130342068516,0.6614686965793148,0.570206
9,tree10_47451.uai,20,0.360161544,0.360169376,0.639830624,0.639838456,0.33817341374891174,0.3386477237920161,0.6613522762079838,0.6618265862510879,0.36016154400000006,0.36016937600000004,0.639830624,0.639838456,0.3381998488769013,0.338643853372405,0.6613561466275953,0.6618001511230985,77.93426,52.0,32382.0,0.0,10.0,0.3385323038822245,0.6614676961177754,0.734085
