,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,num_points
163,poly4_58959.uai,20,0.02397272320490881,0.15499426945803052,0.8450057305419697,0.9760272767950914,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.024769763419347855,0.1547920206450431,0.845207979354957,0.9752302365806522,4.0
164,poly4_58959.uai,20,0.02397272320490881,0.15499426945803052,0.8450057305419697,0.9760272767950914,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.024769763419347855,0.1547920206450431,0.845207979354957,0.9752302365806522,5.0
165,poly4_58959.uai,20,0.02397272320490881,0.15499426945803052,0.8450057305419697,0.9760272767950914,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.024769763419347855,0.1547920206450431,0.845207979354957,0.9752302365806522,6.0
166,poly4_58959.uai,20,0.012770102005286532,0.15500045076482072,0.8449995492351795,0.9872298979947135,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.013595930789587256,0.1547920206450431,0.845207979354957,0.9864040692104126,7.0
167,poly4_58959.uai,20,0.012770102005286532,0.15500045076482072,0.8449995492351795,0.9872298979947135,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.013595930789587256,0.1547920206450431,0.845207979354957,0.9864040692104126,8.0
168,poly4_58959.uai,20,0.012770102005286532,0.16127396184539314,0.8387260381546069,0.9872298979947135,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.013595930789587256,0.16121476732536666,0.8387852326746332,0.9864040692104126,9.0
169,poly4_58959.uai,20,0.012770102005286532,0.17251291158885368,0.8274870884111463,0.9872298979947135,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.013595930789587256,0.17248108438333315,0.8275189156166669,0.9864040692104126,10.0
170,poly4_58959.uai,20,0.011441231979633025,0.17251291158885368,0.8274870884111463,0.988558768020367,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.012258517754926064,0.17248108438333315,0.8275189156166669,0.9877414822450741,11.0
171,poly4_58959.uai,20,0.011441231979633025,0.17251291158885368,0.8274870884111463,0.988558768020367,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.012258517754926064,0.17248108438333315,0.8275189156166669,0.9877414822450741,12.0
172,poly4_58959.uai,20,0.006187662404062798,0.17252897575538212,0.8274710242446176,0.9938123375959372,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.007029555354891969,0.17248108438333315,0.8275189156166669,0.992970444645108,13.0
173,poly4_58959.uai,20,0.006187662404062798,0.17252897575538212,0.8274710242446176,0.9938123375959372,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.007029555354891969,0.17248108438333315,0.8275189156166669,0.992970444645108,14.0
174,poly4_58959.uai,20,0.006187662404062798,0.17252897575538212,0.8274710242446176,0.9938123375959372,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.007029555354891969,0.17248108438333315,0.8275189156166669,0.992970444645108,15.0
175,poly4_58959.uai,20,0.006187662404062798,0.1733088910578976,0.8266911089421026,0.9938123375959372,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.007029555354891969,0.17327334532011154,0.8267266546798884,0.992970444645108,16.0
176,poly4_58959.uai,20,0.006187662404062798,0.1733088910578976,0.8266911089421026,0.9938123375959372,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.007029555354891969,0.17327334532011154,0.8267266546798884,0.992970444645108,17.0
177,poly4_58959.uai,20,0.006187662404062798,0.1733088910578976,0.8266911089421026,0.9938123375959372,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.007029555354891969,0.17327334532011154,0.8267266546798884,0.992970444645108,18.0
178,poly4_58959.uai,20,0.006187662404062798,0.17357326820076194,0.8264267317992381,0.9938123375959372,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.007029555354891969,0.17355244522975546,0.8264475547702446,0.992970444645108,19.0
179,poly4_58959.uai,20,0.006071999752397171,0.17357326820076194,0.8264267317992381,0.9939280002476029,0.028200000000000006,0.18660000000000002,0.8134000000000002,0.9718000000000002,0.007029555354891969,0.17355244522975546,0.8264475547702446,0.992970444645108,20.0
180,poly6_39497.uai,20,0.03817143538257381,0.03817143538257381,0.9618285646174262,0.9618285646174262,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.038171435382573816,0.038171435382573816,0.9618285646174264,0.9618285646174264,1.0
181,poly6_39497.uai,20,0.030914327217986634,0.0515558166706712,0.9484441833293288,0.9690856727820134,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.038171435382573816,0.042503195150274106,0.9574968048497255,0.9618285646174264,2.0
182,poly6_39497.uai,20,0.023462358340292987,0.052450245486316216,0.9475497545136838,0.976537641659707,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.02911120503053457,0.042503195150274106,0.9574968048497255,0.9708887949694653,3.0
183,poly6_39497.uai,20,0.0233150479693337,0.05248123046581848,0.9475187695341816,0.9766849520306663,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.042503195150274106,0.9574968048497255,0.9734286974864412,4.0
184,poly6_39497.uai,20,0.022664592712364783,0.052618045970884895,0.9473819540291151,0.9773354072876352,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.042503195150274106,0.9574968048497255,0.9734286974864412,5.0
185,poly6_39497.uai,20,0.02217773569579501,0.06395488775040133,0.9360451122495987,0.9778222643042049,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.042503195150274106,0.9574968048497255,0.9734286974864412,6.0
186,poly6_39497.uai,20,0.02203050429617716,0.07294104171900222,0.9270589582809978,0.9779694957038229,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.042503195150274106,0.9574968048497255,0.9734286974864412,7.0
187,poly6_39497.uai,20,0.020968595176785294,0.07294104171900222,0.9270589582809978,0.9790314048232147,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.042503195150274106,0.9574968048497255,0.9734286974864412,8.0
188,poly6_39497.uai,20,0.020968595176785294,0.07294104171900222,0.9270589582809978,0.9790314048232147,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.04617688849393128,0.9538231115060687,0.9734286974864412,9.0
